# Matter power spectrum P(k) at redshift z=0.5
# for k=1.07706e-05 to 30.1174 h/Mpc,
# number of wavenumbers equal to 1158
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.077064907759e-05       2.352982526368e+01 
       1.089536731593e-05       2.379324583974e+01 
       1.102152972341e-05       2.405961839609e+01 
       1.114915302272e-05       2.432896496883e+01 
       1.127825413018e-05       2.460132740465e+01 
       1.140885015801e-05       2.487675679080e+01 
       1.154095841657e-05       2.515524045733e+01 
       1.167459641667e-05       2.543686073539e+01 
       1.180978187188e-05       2.572162722983e+01 
       1.194653270089e-05       2.600955074269e+01 
       1.208486702986e-05       2.630076845870e+01 
       1.222480319487e-05       2.659517415287e+01 
       1.236635974430e-05       2.689294272744e+01 
       1.250955544132e-05       2.719400972095e+01 
       1.265440926637e-05       2.749844936183e+01 
       1.280094041965e-05       2.780629849470e+01 
       1.294916832373e-05       2.811760116671e+01 
       1.309911262604e-05       2.843237253512e+01 
       1.325079320153e-05       2.875067519044e+01 
       1.340423015532e-05       2.907254638719e+01 
       1.355944382529e-05       2.939801752472e+01 
       1.371645478486e-05       2.972712638645e+01 
       1.387528384565e-05       3.005992182519e+01 
       1.403595206028e-05       3.039644829778e+01 
       1.419848072516e-05       3.073674063607e+01 
       1.436289138327e-05       3.108083678494e+01 
       1.452920582709e-05       3.142877506828e+01 
       1.469744610139e-05       3.178063893645e+01 
       1.486763450626e-05       3.213643054442e+01 
       1.503979359998e-05       3.249617767820e+01 
       1.521394620205e-05       3.285997433293e+01 
       1.539011539621e-05       3.322786095052e+01 
       1.556832453349e-05       3.359985034848e+01 
       1.574859723533e-05       3.397599984383e+01 
       1.593095739668e-05       3.435637223110e+01 
       1.611542918917e-05       3.474097921209e+01 
       1.630203706434e-05       3.512990708656e+01 
       1.649080575687e-05       3.552318738818e+01 
       1.668176028784e-05       3.592088073616e+01 
       1.687492596807e-05       3.632300412412e+01 
       1.707032840146e-05       3.672963509509e+01 
       1.726799348838e-05       3.714082141651e+01 
       1.746794742914e-05       3.755660425538e+01 
       1.767021672741e-05       3.797707061521e+01 
       1.787482819377e-05       3.840222128784e+01 
       1.808180894924e-05       3.883212570878e+01 
       1.829118642891e-05       3.926683959624e+01 
       1.850298838552e-05       3.970643211205e+01 
       1.871724289320e-05       4.015096161798e+01 
       1.893397835115e-05       4.060043377190e+01 
       1.915322348743e-05       4.105495269369e+01 
       1.937500736273e-05       4.151455957344e+01 
       1.959935937427e-05       4.197932447989e+01 
       1.982630925967e-05       4.244928426880e+01 
       2.005588710089e-05       4.292451170306e+01 
       2.028812332821e-05       4.340502243577e+01 
       2.052304872431e-05       4.389096130196e+01 
       2.076069442829e-05       4.438231030444e+01 
       2.100109193982e-05       4.487915709803e+01 
       2.124427312335e-05       4.538156311989e+01 
       2.149027021226e-05       4.588964129499e+01 
       2.173911581322e-05       4.640335824871e+01 
       2.199084291043e-05       4.692284776128e+01 
       2.224548487005e-05       4.744813701242e+01 
       2.250307544459e-05       4.797930575032e+01 
       2.276364877741e-05       4.851645067124e+01 
       2.302723940721e-05       4.905958563209e+01 
       2.329388227266e-05       4.960878775459e+01 
       2.356361271697e-05       5.016416636597e+01 
       2.383646649263e-05       5.072569793456e+01 
       2.411247976610e-05       5.129360481950e+01 
       2.439168912264e-05       5.186782452721e+01 
       2.467413157116e-05       5.244848781056e+01 
       2.495984454909e-05       5.303560838215e+01 
       2.524886592738e-05       5.362936061059e+01 
       2.554123401550e-05       5.422973773151e+01 
       2.583698756652e-05       5.483682666475e+01 
       2.613616578226e-05       5.545068385247e+01 
       2.643880831847e-05       5.607147631649e+01 
       2.674495529008e-05       5.669918176803e+01 
       2.705464727654e-05       5.733390674898e+01 
       2.736792532720e-05       5.797573193080e+01 
       2.768483096671e-05       5.862477266838e+01 
       2.800540620059e-05       5.928104628693e+01 
       2.832969352072e-05       5.994467880756e+01 
       2.865773591104e-05       6.061574143142e+01 
       2.898957685321e-05       6.129431727207e+01 
       2.932526033240e-05       6.198048842977e+01 
       2.966483084307e-05       6.267434002375e+01 
       3.000833339495e-05       6.337595871435e+01 
       3.035581351891e-05       6.408543080331e+01 
       3.070731727308e-05       6.480284359874e+01 
       3.106289124888e-05       6.552828575258e+01 
       3.142258257728e-05       6.626184882792e+01 
       3.178643893496e-05       6.700362566298e+01 
       3.215450855069e-05       6.775372096938e+01 
       3.252684021171e-05       6.851218975688e+01 
       3.290348327016e-05       6.927917941074e+01 
       3.328448764967e-05       7.005470165215e+01 
       3.366990385198e-05       7.083893147846e+01 
       3.405978296357e-05       7.163192494266e+01 
       3.445417666250e-05       7.243379991721e+01 
       3.485313722522e-05       7.324467184156e+01 
       3.525671753354e-05       7.406460372621e+01 
       3.566497108157e-05       7.489370148679e+01 
       3.607795198289e-05       7.573209900400e+01 
       3.649571497767e-05       7.657986749685e+01 
       3.691831543993e-05       7.743714667236e+01 
       3.734580938492e-05       7.830399770943e+01 
       3.777825347649e-05       7.918058143270e+01 
       3.821570503464e-05       8.006695454941e+01 
       3.865822204310e-05       8.096324488089e+01 
       3.910586315702e-05       8.186956852772e+01 
       3.955868771074e-05       8.278602899525e+01 
       4.001675572567e-05       8.371276050342e+01 
       4.048012791822e-05       8.464986601961e+01 
       4.094886570789e-05       8.559743927013e+01 
       4.142303122534e-05       8.655563414785e+01 
       4.190268732072e-05       8.752458647130e+01 
       4.238789757192e-05       8.850434062603e+01 
       4.287872629303e-05       8.949504215905e+01 
       4.337523854286e-05       9.049689394946e+01 
       4.387750013358e-05       9.150990710606e+01 
       4.438557763942e-05       9.253426862336e+01 
       4.489953840549e-05       9.357009761779e+01 
       4.541945055675e-05       9.461751165824e+01 
       4.594538300698e-05       9.567669199962e+01 
       4.647740546796e-05       9.674766366467e+01 
       4.701558845870e-05       9.783065081891e+01 
       4.756000331476e-05       9.892574386160e+01 
       4.811072219774e-05       1.000331130077e+02 
       4.866781810484e-05       1.011528593979e+02 
       4.923136487852e-05       1.022851465897e+02 
       4.980143721628e-05       1.034301149766e+02 
