# Matter power spectrum P(k) at redshift z=0.5
# for k=1.03377e-05 to 30.2692 h/Mpc,
# number of wavenumbers equal to 1162
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.033773170460e-05       2.912895947667e+01 
       1.045743699603e-05       2.945507192542e+01 
       1.057852840940e-05       2.978482190253e+01 
       1.070102199525e-05       3.011827161995e+01 
       1.082493398998e-05       3.045544079132e+01 
       1.095028081798e-05       3.079639607050e+01 
       1.107707909385e-05       3.114119215415e+01 
       1.120534562455e-05       3.148979346250e+01 
       1.133509741168e-05       3.184231789413e+01 
       1.146635165369e-05       3.219880002944e+01 
       1.159912574819e-05       3.255927160232e+01 
       1.173343729424e-05       3.292378902416e+01 
       1.186930409470e-05       3.329235962163e+01 
       1.200674415857e-05       3.366507674195e+01 
       1.214577570336e-05       3.404195728632e+01 
       1.228641715757e-05       3.442306804673e+01 
       1.242868716306e-05       3.480843644536e+01 
       1.257260457758e-05       3.519813078173e+01 
       1.271818847721e-05       3.559216493504e+01 
       1.286545815895e-05       3.599062555277e+01 
       1.301443314324e-05       3.639354952889e+01 
       1.316513317654e-05       3.680099552758e+01 
       1.331757823398e-05       3.721296349814e+01 
       1.347178852199e-05       3.762957536029e+01 
       1.362778448098e-05       3.805083882182e+01 
       1.378558678804e-05       3.847681590950e+01 
       1.394521635970e-05       3.890756670139e+01 
       1.410669435468e-05       3.934312868458e+01 
       1.427004217672e-05       3.978359359609e+01 
       1.443528147739e-05       4.022896856358e+01 
       1.460243415899e-05       4.067934915094e+01 
       1.477152237742e-05       4.113474365296e+01 
       1.494256854514e-05       4.159525273070e+01 
       1.511559533413e-05       4.206091314180e+01 
       1.529062567891e-05       4.253178676142e+01 
       1.546768277957e-05       4.300793120233e+01 
       1.564679010482e-05       4.348940659739e+01 
       1.582797139515e-05       4.397627962470e+01 
       1.601125066595e-05       4.446858316859e+01 
       1.619665221068e-05       4.496641746082e+01 
       1.638420060412e-05       4.546983016572e+01 
       1.657392070560e-05       4.597887275121e+01 
       1.676583766231e-05       4.649359682479e+01 
       1.695997691265e-05       4.701409220127e+01 
       1.715636418956e-05       4.754042949001e+01 
       1.735502552396e-05       4.807262480332e+01 
       1.755598724820e-05       4.861080499883e+01 
       1.775927599952e-05       4.915500307315e+01 
       1.796491872365e-05       4.970529529233e+01 
       1.817294267829e-05       5.026174255877e+01 
       1.838337543680e-05       5.082442773286e+01 
       1.859624489182e-05       5.139340831182e+01 
       1.881157925895e-05       5.196875584101e+01 
       1.902940708053e-05       5.255054312707e+01 
       1.924975722941e-05       5.313884086401e+01 
       1.947265891277e-05       5.373373586734e+01 
       1.969814167597e-05       5.433528183546e+01 
       1.992623540651e-05       5.494358194449e+01 
       2.015697033797e-05       5.555865103016e+01 
       2.039037705402e-05       5.618063406343e+01 
       2.062648649245e-05       5.680957303336e+01 
       2.086532994934e-05       5.744555269591e+01 
       2.110693908310e-05       5.808866362953e+01 
       2.135134591878e-05       5.873894825208e+01 
       2.159858285224e-05       5.939654505271e+01 
       2.184868265445e-05       6.006146203115e+01 
       2.210167847589e-05       6.073385164903e+01 
       2.235760385087e-05       6.141375461524e+01 
       2.261649270202e-05       6.210127691478e+01 
       2.287837934478e-05       6.279651093760e+01 
       2.314329849194e-05       6.349949682734e+01 
       2.341128525825e-05       6.421036470203e+01 
       2.368237516507e-05       6.492919563322e+01 
       2.395660414506e-05       6.565606464334e+01 
       2.423400854698e-05       6.639107503834e+01 
       2.451462514048e-05       6.713433704163e+01 
       2.479849112099e-05       6.788586313808e+01 
       2.508564411464e-05       6.864583615708e+01 
       2.537612218325e-05       6.941431699703e+01 
       2.566996382936e-05       7.019138868770e+01 
       2.596720800138e-05       7.097719790134e+01 
       2.626789409869e-05       7.177175056845e+01 
       2.657206197691e-05       7.257522578235e+01 
       2.687975195316e-05       7.338768182606e+01 
       2.719100481142e-05       7.420924189119e+01 
       2.750586180792e-05       7.503999143559e+01 
       2.782436467660e-05       7.588004902681e+01 
       2.814655563468e-05       7.672951482212e+01 
       2.847247738823e-05       7.758848033948e+01 
       2.880217313781e-05       7.845706095780e+01 
       2.913568658425e-05       7.933536418473e+01 
       2.947306193438e-05       8.022349882413e+01 
       2.981434390695e-05       8.112157489020e+01 
       3.015957773851e-05       8.202969466339e+01 
       3.050880918943e-05       8.294798852277e+01 
       3.086208454996e-05       8.387656130488e+01 
       3.121945064637e-05       8.481552798435e+01 
       3.158095484715e-05       8.576500546154e+01 
       3.194664506929e-05       8.672513896333e+01 
       3.231656978462e-05       8.769596203415e+01 
       3.269077802628e-05       8.867769440066e+01 
       3.306931939516e-05       8.967038693532e+01 
       3.345224406650e-05       9.067420459143e+01 
       3.383960279656e-05       9.168929111577e+01 
       3.423144692932e-05       9.271566410302e+01 
       3.462782840328e-05       9.375356543107e+01 
       3.502879975840e-05       9.480308738403e+01 
       3.543441414298e-05       9.586435725514e+01 
       3.584472532078e-05       9.693753267002e+01 
       3.625978767809e-05       9.802271386480e+01 
       3.667965623098e-05       9.911997791085e+01 
       3.710438663257e-05       1.002295704098e+02 
       3.753403518043e-05       1.013515671138e+02 
       3.796865882399e-05       1.024861827847e+02 
       3.840831517215e-05       1.036334470215e+02 
       3.885306250089e-05       1.047934653554e+02 
       3.930295976097e-05       1.059666000487e+02 
       3.975806658580e-05       1.071528151094e+02 
       4.021844329929e-05       1.083523026815e+02 
       4.068415092388e-05       1.095652257338e+02 
       4.115525118861e-05       1.107917214923e+02 
       4.163180653730e-05       1.120319026964e+02 
       4.211388013686e-05       1.132860441069e+02 
       4.260153588561e-05       1.145541885435e+02 
       4.309483842180e-05       1.158365124283e+02 
       4.359385313214e-05       1.171331889673e+02 
       4.409864616050e-05       1.184444052452e+02 
       4.460928441664e-05       1.197702488142e+02 
       4.512583558511e-05       1.211109645727e+02 
       4.564836813420e-05       1.224666746236e+02 
       4.617695132505e-05       1.238376096794e+02 
       4.671165522078e-05       1.252238251042e+02 
       4.725255069582e-05       1.266255375097e+02 
       4.779970944526e-05       1.280429880331e+02 
       4.835320399442e-05       1.294762812865e+02 
       4.891310770839e-05       1.309256483665e+02 
       4.947949480181e-05       1.323911455807e+02 
       5.005244034867e-05       1.338731078119e+02 
       5.063202029229e-05       1.353716162661e+02 
       5.121831145535e-05       1.368869643894e+02 
       5.181139155011e-05       1.384192034150e+02 
       5.241133918871e-05       1.399686320126e+02 
       5.301823389354e-05       1.415353285034e+02 
       5.363215610786e-05       1.431196015299e+02 
       5.425318720637e-05       1.447216326178e+02 
       5.488140950608e-05       1.463415515329e+02 
       5.551690627717e-05       1.479796288181e+02 
       5.615976175406e-05       1.496360264226e+02 
       5.681006114654e-05       1.513109424900e+02 
       5.746789065108e-05       1.530045977099e+02 
       5.813333746229e-05       1.547172293985e+02 
       5.880648978441e-05       1.564489737612e+02 
       5.948743684305e-05       1.582001446028e+02 
       6.017626889702e-05       1.599708916627e+02 
       6.087307725024e-05       1.617614449482e+02 
       6.157795426392e-05       1.635720492511e+02 
       6.229099336874e-05       1.654028530851e+02 
       6.301228907725e-05       1.672542143909e+02 
       6.374193699644e-05       1.691262743148e+02 
       6.448003384032e-05       1.710192209353e+02 
       6.522667744285e-05       1.729333971148e+02 
       6.598196677083e-05       1.748689827542e+02 
       6.674600193703e-05       1.768262173604e+02 
       6.751888421349e-05       1.788053744295e+02 
       6.830071604492e-05       1.808065721398e+02 
       6.909160106228e-05       1.828303052276e+02 
       6.989164409652e-05       1.848765963964e+02 
       7.070095119249e-05       1.869457545346e+02 
       7.151962962295e-05       1.890380893235e+02 
       7.234778790286e-05       1.911538212888e+02 
       7.318553580368e-05       1.932932552886e+02 
       7.403298436801e-05       1.954565455562e+02 
       7.489024592422e-05       1.976440838023e+02 
       7.575743410141e-05       1.998561155685e+02 
       7.663466384444e-05       2.020928215529e+02 
       7.752205142915e-05       2.043546073562e+02 
       7.841971447781e-05       2.066416614125e+02 
       7.932777197468e-05       2.089542018365e+02 
       8.024634428180e-05       2.112927877753e+02 
       8.117555315493e-05       2.136574233050e+02 
       8.211552175971e-05       2.160484989734e+02 
       8.306637468795e-05       2.184662832747e+02 
       8.402823797419e-05       2.209111170463e+02 
       8.500123911235e-05       2.233833620750e+02 
       8.598550707269e-05       2.258831997625e+02 
       8.698117231885e-05       2.284110134333e+02 
       8.798836682519e-05       2.309671240784e+02 
       8.900722409424e-05       2.335517328952e+02 
       9.003787917444e-05       2.361652811008e+02 
       9.108046867800e-05       2.388080477463e+02 
       9.213513079903e-05       2.414803779075e+02 
       9.320200533185e-05       2.441825733404e+02 
       9.428123368952e-05       2.469149672745e+02 
       9.537295892259e-05       2.496779086377e+02 
       9.647732573807e-05       2.524716944319e+02 
       9.759448051857e-05       2.552967895759e+02 
       9.872457134175e-05       2.581534096064e+02 
       9.986774799993e-05       2.610419926622e+02 
       1.010241620199e-04       2.639628428035e+02 
       1.021939666832e-04       2.669163159991e+02 
       1.033773170460e-04       2.699028291182e+02 
       1.045743699603e-04       2.729226912606e+02 
       1.057852840940e-04       2.759763261895e+02 
       1.070102199525e-04       2.790640730313e+02 
       1.082493398998e-04       2.821863276507e+02 
       1.095028081798e-04       2.853434623315e+02 
       1.107707909385e-04       2.885358895126e+02 
       1.120534562455e-04       2.917639642276e+02 
       1.133509741168e-04       2.950281209386e+02 
       1.146635165369e-04       2.983287477671e+02 
       1.159912574819e-04       3.016662428154e+02 
       1.173343729424e-04       3.050410173663e+02 
       1.186930409470e-04       3.084534842504e+02 
       1.200674415857e-04       3.119040714396e+02 
       1.214577570336e-04       3.153932082320e+02 
       1.228641715757e-04       3.189212963562e+02 
       1.242868716306e-04       3.224887966597e+02 
       1.257260457758e-04       3.260961352895e+02 
       1.271818847721e-04       3.297437491188e+02 
       1.286545815895e-04       3.334320972434e+02 
       1.301443314324e-04       3.371616288741e+02 
       1.316513317654e-04       3.409327943929e+02 
       1.331757823398e-04       3.447460548025e+02 
       1.347178852199e-04       3.486018961032e+02 
       1.362778448098e-04       3.525007636494e+02 
       1.378558678804e-04       3.564431532689e+02 
       1.394521635970e-04       3.604295453018e+02 
       1.410669435468e-04       3.644604184513e+02 
       1.427004217672e-04       3.685362963192e+02 
       1.443528147739e-04       3.726576159678e+02 
       1.460243415899e-04       3.768249369907e+02 
       1.477152237742e-04       3.810387699287e+02 
       1.494256854514e-04       3.852995853706e+02 
       1.511559533413e-04       3.896079530413e+02 
       1.529062567891e-04       3.939643526187e+02 
       1.546768277957e-04       3.983693581397e+02 
       1.564679010482e-04       4.028234872704e+02 
       1.582797139515e-04       4.073272786812e+02 
       1.601125066595e-04       4.118812882367e+02 
       1.619665221068e-04       4.164860800278e+02 
       1.638420060412e-04       4.211421992595e+02 
       1.657392070560e-04       4.258502291672e+02 
       1.676583766231e-04       4.306107318995e+02 
       1.695997691265e-04       4.354242820626e+02 
       1.715636418956e-04       4.402914644535e+02 
       1.735502552396e-04       4.452128823235e+02 
       1.755598724820e-04       4.501891337187e+02 
       1.775927599952e-04       4.552208265616e+02 
       1.796491872365e-04       4.603085564028e+02 
       1.817294267829e-04       4.654529569021e+02 
       1.838337543680e-04       4.706546412275e+02 
       1.859624489182e-04       4.759142234491e+02 
       1.881157925895e-04       4.812324059491e+02 
       1.902940708053e-04       4.866097648759e+02 
       1.924975722941e-04       4.920469809506e+02 
       1.947265891277e-04       4.975446994836e+02 
       1.969814167597e-04       5.031036110567e+02 
       1.992623540651e-04       5.087243824280e+02 
       2.015697033797e-04       5.144076497863e+02 
       2.039037705402e-04       5.201541496386e+02 
       2.062648649245e-04       5.259645688156e+02 
       2.086532994934e-04       5.318395785422e+02 
       2.110693908310e-04       5.377799211227e+02 
       2.135134591878e-04       5.437862927752e+02 
       2.159858285224e-04       5.498594115994e+02 
       2.184868265445e-04       5.560000434607e+02 
       2.210167847589e-04       5.622088765410e+02 
       2.235760385087e-04       5.684866911444e+02 
       2.261649270202e-04       5.748342276912e+02 
       2.287837934478e-04       5.812522494539e+02 
       2.314329849194e-04       5.877415306689e+02 
       2.341128525826e-04       5.943028577271e+02 
       2.368237516507e-04       6.009370024331e+02 
       2.395660414506e-04       6.076447763275e+02 
       2.423400854698e-04       6.144269450309e+02 
       2.451462514048e-04       6.212843664176e+02 
       2.479849112099e-04       6.282178279238e+02 
       2.508564411464e-04       6.352281557929e+02 
       2.537612218325e-04       6.423162033610e+02 
       2.566996382937e-04       6.494828001502e+02 
       2.596720800138e-04       6.567288046794e+02 
       2.626789409869e-04       6.640550786194e+02 
       2.657206197691e-04       6.714624899950e+02 
       2.687975195316e-04       6.789519156702e+02 
       2.719100481142e-04       6.865242579014e+02 
       2.750586180792e-04       6.941803894516e+02 
       2.782436467660e-04       7.019212357387e+02 
       2.814655563468e-04       7.097477039486e+02 
       2.847247738823e-04       7.176607187020e+02 
       2.880217313781e-04       7.256612166900e+02 
       2.913568658425e-04       7.337501369615e+02 
       2.947306193438e-04       7.419284307373e+02 
       2.981434390695e-04       7.501970643663e+02 
       3.015957773851e-04       7.585570025499e+02 
       3.050880918943e-04       7.670092368405e+02 
       3.086208454996e-04       7.755547429361e+02 
       3.121945064637e-04       7.841945268833e+02 
       3.158095484715e-04       7.929295982647e+02 
       3.194664506929e-04       8.017609761063e+02 
       3.231656978462e-04       8.106896881285e+02 
       3.269077802628e-04       8.197167824160e+02 
       3.306931939516e-04       8.288433008929e+02 
       3.345224406650e-04       8.380703031038e+02 
       3.383960279656e-04       8.473988567873e+02 
       3.423144692932e-04       8.568300441959e+02 
       3.462782840328e-04       8.663649610361e+02 
       3.502879975840e-04       8.760047059030e+02 
       3.543441414298e-04       8.857503839390e+02 
       3.584472532078e-04       8.956031232296e+02 
       3.625978767809e-04       9.055640546471e+02 
       3.667965623098e-04       9.156343185709e+02 
       3.710438663257e-04       9.258150734783e+02 
       3.753403518043e-04       9.361074754977e+02 
       3.796865882399e-04       9.465127080037e+02 
       3.840831517215e-04       9.570319533278e+02 
       3.885306250089e-04       9.676664071931e+02 
       3.930295976097e-04       9.784172796205e+02 
       3.975806658580e-04       9.892857881766e+02 
       4.021844329930e-04       1.000273164160e+03 
       4.068415092388e-04       1.011380648163e+03 
       4.115525118861e-04       1.022609492362e+03 
       4.163180653730e-04       1.033960960743e+03 
       4.211388013686e-04       1.045436327970e+03 
       4.260153588561e-04       1.057036880437e+03 
       4.309483842180e-04       1.068763916527e+03 
       4.359385313214e-04       1.080618744765e+03 
       4.409864616050e-04       1.092602685793e+03 
       4.460928441664e-04       1.104717072270e+03 
       4.512583558511e-04       1.116963247909e+03 
       4.564836813420e-04       1.129342567011e+03 
       4.617695132505e-04       1.141856399391e+03 
       4.671165522078e-04       1.154506123650e+03 
       4.725255069582e-04       1.167293128026e+03 
       4.779970944526e-04       1.180218816551e+03 
       4.835320399442e-04       1.193284603389e+03 
       4.891310770839e-04       1.206491915033e+03 
       4.947949480181e-04       1.219842189578e+03 
       5.005244034867e-04       1.233336877070e+03 
       5.063202029229e-04       1.246977439533e+03 
       5.121831145535e-04       1.260765351220e+03 
       5.181139155011e-04       1.274702098238e+03 
       5.241133918871e-04       1.288789177857e+03 
       5.301823389354e-04       1.303028102349e+03 
       5.363215610786e-04       1.317420393002e+03 
       5.425318720637e-04       1.331967584416e+03 
       5.488140950608e-04       1.346671223999e+03 
       5.551690627717e-04       1.361532870141e+03 
       5.615976175406e-04       1.376554093319e+03 
       5.681006114654e-04       1.391736478401e+03 
       5.746789065108e-04       1.407081619743e+03 
       5.813333746229e-04       1.422591125908e+03 
       5.880648978441e-04       1.438266616305e+03 
       5.948743684306e-04       1.454109723374e+03 
       6.017626889702e-04       1.470122092287e+03 
       6.087307725024e-04       1.486305379746e+03 
       6.157795426392e-04       1.502661253591e+03 
       6.229099336874e-04       1.519191396219e+03 
       6.301228907726e-04       1.535897501552e+03 
       6.374193699644e-04       1.552781274732e+03 
       6.448003384032e-04       1.569844433901e+03 
       6.522667744285e-04       1.587088709114e+03 
       6.598196677083e-04       1.604515843027e+03 
       6.674600193703e-04       1.622127590060e+03 
       6.751888421349e-04       1.639925716753e+03 
       6.830071604492e-04       1.657912002253e+03 
       6.909160106228e-04       1.676088237568e+03 
       6.989164409653e-04       1.694456224382e+03 
       7.070095119249e-04       1.713017777747e+03 
       7.151962962295e-04       1.731774728635e+03 
       7.234778790286e-04       1.750728909358e+03 
       7.318553580368e-04       1.769882173676e+03 
       7.403298436801e-04       1.789236383912e+03 
       7.489024592422e-04       1.808793412283e+03 
       7.575743410142e-04       1.828555143102e+03 
       7.663466384444e-04       1.848523480842e+03 
       7.752205142915e-04       1.868700327988e+03 
       7.841971447781e-04       1.889087605306e+03 
       7.932777197468e-04       1.909687244363e+03 
       8.024634428180e-04       1.930501188028e+03 
       8.117555315493e-04       1.951531389525e+03 
       8.211552175971e-04       1.972779812596e+03 
       8.306637468796e-04       1.994248431479e+03 
       8.402823797419e-04       2.015939231875e+03 
       8.500123911235e-04       2.037854214909e+03 
       8.598550707269e-04       2.059995379038e+03 
       8.698117231885e-04       2.082364747544e+03 
       8.798836682519e-04       2.104964341047e+03 
       8.900722409425e-04       2.127796199660e+03 
       9.003787917445e-04       2.150862371810e+03 
       9.108046867800e-04       2.174164903599e+03 
       9.213513079903e-04       2.197705868737e+03 
       9.320200533185e-04       2.221487337096e+03 
       9.428123368952e-04       2.245511385777e+03 
       9.537295892259e-04       2.269780111722e+03 
       9.647732573807e-04       2.294295611338e+03 
       9.759448051857e-04       2.319059989501e+03 
       9.872457134175e-04       2.344075356344e+03 
