# Matter power spectrum P(k) at redshift z=1
# for k=1.08312e-05 to 30.2868 h/Mpc,
# number of wavenumbers equal to 1158
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.083123087395e-05       1.453900006413e+01 
       1.095665061644e-05       1.470178824928e+01 
       1.108352265109e-05       1.486639764481e+01 
       1.121186379467e-05       1.503285152578e+01 
       1.134169105865e-05       1.520116908730e+01 
       1.147302165149e-05       1.537137179213e+01 
       1.160587298093e-05       1.554348180017e+01 
       1.174026265625e-05       1.571751884090e+01 
       1.187620849068e-05       1.589350512612e+01 
       1.201372850368e-05       1.607146335751e+01 
       1.215284092338e-05       1.625141390034e+01 
       1.229356418898e-05       1.643338009764e+01 
       1.243591695320e-05       1.661738344567e+01 
       1.257991808474e-05       1.680344865455e+01 
       1.272558667079e-05       1.699159790741e+01 
       1.287294201958e-05       1.718185426508e+01 
       1.302200366288e-05       1.737424242217e+01 
       1.317279135867e-05       1.756878539736e+01 
       1.332532509368e-05       1.776550634544e+01 
       1.347962508610e-05       1.796443279301e+01 
       1.363571178823e-05       1.816558661852e+01 
       1.379360588918e-05       1.836899506836e+01 
       1.395332831765e-05       1.857467936852e+01 
       1.411490024468e-05       1.878266943107e+01 
       1.427834308645e-05       1.899298714211e+01 
       1.444367850713e-05       1.920566640061e+01 
       1.461092842174e-05       1.942072469595e+01 
       1.478011499910e-05       1.963819011001e+01 
       1.495126066469e-05       1.985809650482e+01 
       1.512438810368e-05       2.008046409100e+01 
       1.529952026394e-05       2.030532294908e+01 
       1.547668035903e-05       2.053270103424e+01 
       1.565589187134e-05       2.076262645833e+01 
       1.583717855516e-05       2.099512798591e+01 
       1.602056443985e-05       2.123023450726e+01 
       1.620607383300e-05       2.146797532032e+01 
       1.639373132368e-05       2.170837991871e+01 
       1.658356178569e-05       2.195147806105e+01 
       1.677559038086e-05       2.219730041560e+01 
       1.696984256235e-05       2.244587706812e+01 
       1.716634407810e-05       2.269723935831e+01 
       1.736512097416e-05       2.295141812457e+01 
       1.756619959820e-05       2.320844523185e+01 
       1.776960660297e-05       2.346835259966e+01 
       1.797536894985e-05       2.373117221609e+01 
       1.818351391241e-05       2.399693798619e+01 
       1.839406908004e-05       2.426567822498e+01 
       1.860706236160e-05       2.453743504759e+01 
       1.882252198913e-05       2.481223628373e+01 
       1.904047652156e-05       2.509011778090e+01 
       1.926095484853e-05       2.537111359885e+01 
       1.948398619420e-05       2.565525827158e+01 
       1.970960012113e-05       2.594258949608e+01 
       1.993782653422e-05       2.623313920437e+01 
       2.016869568461e-05       2.652694792316e+01 
       2.040223817378e-05       2.682404848160e+01 
       2.063848495751e-05       2.712448114262e+01 
       2.087746735007e-05       2.742828052887e+01 
       2.111921702831e-05       2.773548566249e+01 
       2.136376603589e-05       2.804613623753e+01 
       2.161114678753e-05       2.836026834131e+01 
       2.186139207326e-05       2.867792259471e+01 
       2.211453506283e-05       2.899913807099e+01 
       2.237060931006e-05       2.932395664973e+01 
       2.262964875734e-05       2.965241544055e+01 
       2.289168774004e-05       2.998455902221e+01 
       2.315676099116e-05       3.032042619174e+01 
       2.342490364586e-05       3.066005969503e+01 
       2.369615124617e-05       3.100350286714e+01 
       2.397053974566e-05       3.135079743339e+01 
       2.424810551423e-05       3.170198711513e+01 
       2.452888534292e-05       3.205711571688e+01 
       2.481291644880e-05       3.241622834162e+01 
       2.510023647987e-05       3.277936793079e+01 
       2.539088352010e-05       3.314658187669e+01 
       2.568489609444e-05       3.351791434042e+01 
       2.598231317394e-05       3.389341417036e+01 
       2.628317418090e-05       3.427312580926e+01 
       2.658751899414e-05       3.465709829600e+01 
       2.689538795421e-05       3.504537708062e+01 
       2.720682186883e-05       3.543801452232e+01 
       2.752186201822e-05       3.583505683495e+01 
       2.784055016060e-05       3.623655558312e+01 
       2.816292853776e-05       3.664256128391e+01 
       2.848903988059e-05       3.705312225327e+01 
       2.881892741479e-05       3.746829137898e+01 
       2.915263486661e-05       3.788812065258e+01 
       2.949020646861e-05       3.831266247657e+01 
       2.983168696552e-05       3.874197018737e+01 
       3.017712162024e-05       3.917609672591e+01 
       3.052655621973e-05       3.961509822592e+01 
       3.088003708119e-05       4.005902889238e+01 
       3.123761105812e-05       4.050794402913e+01 
       3.159932554655e-05       4.096190076961e+01 
       3.196522849136e-05       4.142095542971e+01 
       3.233536839259e-05       4.188516544254e+01 
       3.270979431187e-05       4.235458995623e+01 
       3.308855587895e-05       4.282928687135e+01 
       3.347170329828e-05       4.330931707487e+01 
       3.385928735562e-05       4.379474013992e+01 
       3.425135942483e-05       4.428561677715e+01 
       3.464797147463e-05       4.478200930844e+01 
       3.504917607552e-05       4.528398038295e+01 
       3.545502640673e-05       4.579159227795e+01 
       3.586557626329e-05       4.630490991454e+01 
       3.628088006313e-05       4.682399728740e+01 
       3.670099285433e-05       4.734891944224e+01 
       3.712597032238e-05       4.787974332858e+01 
       3.755586879759e-05       4.841653540465e+01 
       3.799074526252e-05       4.895936330674e+01 
       3.843065735959e-05       4.950829526374e+01 
       3.887566339866e-05       5.006340194910e+01 
       3.932582236481e-05       5.062475197867e+01 
       3.978119392611e-05       5.119241722502e+01 
       4.024183844158e-05       5.176646847625e+01 
       4.070781696915e-05       5.234697851476e+01 
       4.117919127377e-05       5.293402147764e+01 
       4.165602383558e-05       5.352767173496e+01 
       4.213837785824e-05       5.412800348656e+01 
       4.262631727723e-05       5.473509290407e+01 
       4.311990676841e-05       5.534901762469e+01 
       4.361921175653e-05       5.596985481947e+01 
       4.412429842391e-05       5.659768364123e+01 
       4.463523371926e-05       5.723258345957e+01 
       4.515208536650e-05       5.787463485282e+01 
       4.567492187374e-05       5.852391935531e+01 
       4.620381254240e-05       5.918051981288e+01 
       4.673882747637e-05       5.984452021054e+01 
       4.728003759129e-05       6.051600441401e+01 
       4.782751462398e-05       6.119505790976e+01 
       4.838133114194e-05       6.188176608667e+01 
       4.894156055293e-05       6.257621843434e+01 
       4.950827711476e-05       6.327850364860e+01 
       5.008155594510e-05       6.398870900797e+01 
       5.066147303143e-05       6.470692738253e+01 
       5.124810524113e-05       6.543324952843e+01 
       5.184153033168e-05       6.616776913390e+01 
       5.244182696092e-05       6.691057923275e+01 
       5.304907469752e-05       6.766177554707e+01 
       5.366335403151e-05       6.842145406219e+01 
       5.428474638495e-05       6.918971256761e+01 
       5.491333412272e-05       6.996664950709e+01 
       5.554920056345e-05       7.075236344700e+01 
       5.619242999055e-05       7.154695687687e+01 
       5.684310766338e-05       7.235053194061e+01 
       5.750131982856e-05       7.316319239869e+01 
       5.816715373140e-05       7.398504067271e+01 
       5.884069762746e-05       7.481618510113e+01 
       5.952204079426e-05       7.565673217421e+01 
       6.021127354309e-05       7.650678994974e+01 
       6.090848723101e-05       7.736647027098e+01 
       6.161377427294e-05       7.823588114479e+01 
       6.232722815392e-05       7.911513754872e+01 
       6.304894344147e-05       8.000435302179e+01 
       6.377901579819e-05       8.090364258479e+01 
       6.451754199436e-05       8.181312278372e+01 
       6.526461992085e-05       8.273291197119e+01 
       6.602034860201e-05       8.366313020489e+01 
       6.678482820887e-05       8.460389705590e+01 
       6.755816007237e-05       8.555533909628e+01 
       6.834044669681e-05       8.651757554846e+01 
       6.913179177344e-05       8.749073549239e+01 
       6.993230019418e-05       8.847494631722e+01 
       7.074207806557e-05       8.947033302761e+01 
       7.156123272278e-05       9.047703104950e+01 
       7.238987274388e-05       9.149517086599e+01 
       7.322810796420e-05       9.252488377522e+01 
       7.407604949091e-05       9.356630659570e+01 
       7.493380971774e-05       9.461957851321e+01 
       7.580150233989e-05       9.568483651109e+01 
       7.667924236906e-05       9.676222093535e+01 
       7.756714614876e-05       9.785187550297e+01 
       7.846533136966e-05       9.895394284885e+01 
       7.937391708524e-05       1.000685697614e+02 
       8.029302372756e-05       1.011959036600e+02 
       8.122277312320e-05       1.023360962480e+02 
       8.216328850944e-05       1.034892957464e+02 
       8.311469455058e-05       1.046556583150e+02 
       8.407711735446e-05       1.058353393166e+02 
       8.505068448917e-05       1.070284957437e+02 
       8.603552499998e-05       1.082352887359e+02 
       8.703176942645e-05       1.094558772170e+02 
       8.803954981968e-05       1.106904251124e+02 
       8.905899975988e-05       1.119391004953e+02 
       9.009025437403e-05       1.132020703106e+02 
       9.113345035381e-05       1.144795049434e+02 
       9.218872597373e-05       1.157715783174e+02 
       9.325622110942e-05       1.170784612965e+02 
       9.433607725621e-05       1.184003337035e+02 
       9.542843754786e-05       1.197373726950e+02 
       9.653344677554e-05       1.210897624831e+02 
       9.765125140703e-05       1.224576853846e+02 
       9.878199960612e-05       1.238413277392e+02 
       9.992584125226e-05       1.252408788799e+02 
       1.010829279604e-04       1.266565301021e+02 
       1.022534131012e-04       1.280884749713e+02 
       1.034374518211e-04       1.295369103604e+02 
       1.046352010632e-04       1.310020347780e+02 
       1.058468195879e-04       1.324840504200e+02 
       1.070724679939e-04       1.339831613860e+02 
       1.083123087395e-04       1.354995746693e+02 
       1.095665061644e-04       1.370335002573e+02 
       1.108352265109e-04       1.385851509207e+02 
