# Matter power spectrum P(k) at redshift z=0.5
# for k=1.07642e-05 to 30.0995 h/Mpc,
# number of wavenumbers equal to 1158
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.076424809425e-05       2.360809079072e+01 
       1.088889221270e-05       2.387243639016e+01 
       1.101497964202e-05       2.413974836752e+01 
       1.114252709496e-05       2.441004800125e+01 
       1.127155147779e-05       2.468337009074e+01 
       1.140206989257e-05       2.495977305456e+01 
       1.153409963936e-05       2.523924771846e+01 
       1.166765821856e-05       2.552187361122e+01 
       1.180276333322e-05       2.580766331317e+01 
       1.193943289138e-05       2.609663516405e+01 
       1.207768500843e-05       2.638886357668e+01 
       1.221753800955e-05       2.668436735734e+01 
       1.235901043210e-05       2.698316429612e+01 
       1.250212102810e-05       2.728532046863e+01 
       1.264688876670e-05       2.759086058404e+01 
       1.279333283670e-05       2.789982442133e+01 
       1.294147264911e-05       2.821224449068e+01 
       1.309132783971e-05       2.852817488581e+01 
       1.324291827163e-05       2.884765690587e+01 
       1.339626403803e-05       2.917070385764e+01 
       1.355138546471e-05       2.949735400466e+01 
       1.370830311285e-05       2.982767972281e+01 
       1.386703778173e-05       3.016169601602e+01 
       1.402761051144e-05       3.049947659707e+01 
       1.419004258574e-05       3.084103663312e+01 
       1.435435553480e-05       3.118640471581e+01 
       1.452057113815e-05       3.153566566078e+01 
       1.468871142747e-05       3.188882336644e+01 
       1.485879868958e-05       3.224596198446e+01 
       1.503085546937e-05       3.260707056262e+01 
       1.520490457276e-05       3.297225998496e+01 
       1.538096906979e-05       3.334152201527e+01 
       1.555907229760e-05       3.371492403074e+01 
       1.573923786360e-05       3.409252569489e+01 
       1.592148964853e-05       3.447433733026e+01 
       1.610585180966e-05       3.486043434700e+01 
       1.629234878401e-05       3.525086158653e+01 
       1.648100529154e-05       3.564566684010e+01 
       1.667184633847e-05       3.604490830939e+01 
       1.686489722057e-05       3.644860863948e+01 
       1.706018352654e-05       3.685683496239e+01 
       1.725773114135e-05       3.726964527127e+01 
       1.745756624973e-05       3.768706540621e+01 
       1.765971533961e-05       3.810916276344e+01 
       1.786420520563e-05       3.853605894503e+01 
       1.807106295269e-05       3.896769014095e+01 
       1.828031599958e-05       3.940416348487e+01 
       1.849199208256e-05       3.984550111790e+01 
       1.870611925905e-05       4.029183323017e+01 
       1.892272591139e-05       4.074316468764e+01 
       1.914184075055e-05       4.119954976974e+01 
       1.936349281998e-05       4.166105351477e+01 
       1.958771149940e-05       4.212772921103e+01 
       1.981452650876e-05       4.259965393679e+01 
       2.004396791215e-05       4.307685395628e+01 
       2.027606612177e-05       4.355940751257e+01 
       2.051085190200e-05       4.404737510351e+01 
       2.074835637343e-05       4.454079809335e+01 
       2.098861101703e-05       4.503978412407e+01 
       2.123164767828e-05       4.554436622878e+01 
       2.147749857143e-05       4.605464578701e+01 
       2.172619628376e-05       4.657060296842e+01 
       2.197777377987e-05       4.709234401270e+01 
       2.223226440608e-05       4.761995282809e+01 
       2.248970189487e-05       4.815348393191e+01 
       2.275012036928e-05       4.869300149113e+01 
       2.301355434750e-05       4.923857974634e+01 
       2.328003874743e-05       4.979026927741e+01 
       2.354960889127e-05       5.034815726750e+01 
       2.382230051027e-05       5.091229084986e+01 
       2.409814974939e-05       5.148279674090e+01 
       2.437719317216e-05       5.205968815378e+01 
       2.465946776548e-05       5.264302885941e+01 
       2.494501094455e-05       5.323294380322e+01 
       2.523386055779e-05       5.382950861035e+01 
       2.552605489192e-05       5.443273864471e+01 
       2.582163267698e-05       5.504273902912e+01 
       2.612063309148e-05       5.565959978193e+01 
       2.642309576760e-05       5.628339015522e+01 
       2.672906079645e-05       5.691419162045e+01 
       2.703856873335e-05       5.755206940720e+01 
       2.735166060325e-05       5.819711290004e+01 
       2.766837790614e-05       5.884940511074e+01 
       2.798876262255e-05       5.950903125105e+01 
       2.831285721912e-05       6.017607618808e+01 
       2.864070465426e-05       6.085060787488e+01 
       2.897234838378e-05       6.153272030577e+01 
       2.930783236669e-05       6.222250439169e+01 
       2.964720107103e-05       6.292003092868e+01 
       2.999049947977e-05       6.362540387221e+01 
       3.033777309673e-05       6.433872113000e+01 
       3.068906795265e-05       6.506004282732e+01 
       3.104443061129e-05       6.578948464143e+01 
       3.140390817557e-05       6.652712150450e+01 
       3.176754829387e-05       6.727304100631e+01 
       3.213539916629e-05       6.802736707188e+01 
       3.250750955106e-05       6.879019377080e+01 
       3.288392877101e-05       6.956157337796e+01 
       3.326470672010e-05       7.034163881284e+01 
       3.364989387004e-05       7.113049332699e+01 
       3.403954127695e-05       7.192824152219e+01 
       3.443370058820e-05       7.273494035718e+01 
       3.483242404916e-05       7.355072029968e+01 
       3.523576451020e-05       7.437572348998e+01 
       3.564377543366e-05       7.520995843242e+01 
       3.605651090094e-05       7.605362238035e+01 
       3.647402561969e-05       7.690682363852e+01 
       3.689637493103e-05       7.776959882544e+01 
       3.732361481690e-05       7.864210070240e+01 
       3.775580190748e-05       7.952443419306e+01 
       3.819299348872e-05       8.041670082575e+01 
       3.863524750987e-05       8.131902322086e+01 
       3.908262259123e-05       8.223152915756e+01 
       3.953517803188e-05       8.315433247520e+01 
       3.999297381756e-05       8.408751809952e+01 
       4.045607062859e-05       8.503124482984e+01 
       4.092452984797e-05       8.598561819088e+01 
       4.139841356946e-05       8.695075820028e+01 
       4.187778460582e-05       8.792674401995e+01 
       4.236270649717e-05       8.891379481237e+01 
       4.285324351937e-05       8.991201012021e+01 
       4.334946069260e-05       9.092142509404e+01 
       4.385142378988e-05       9.194227993061e+01 
       4.435919934588e-05       9.297471628164e+01 
       4.487285466571e-05       9.401871548046e+01 
       4.539245783383e-05       9.507460123010e+01 
       4.591807772306e-05       9.614237397396e+01 
       4.644978400376e-05       9.722219271125e+01 
       4.698764715301e-05       9.831424735679e+01 
       4.753173846400e-05       9.941865276506e+01 
       4.808213005543e-05       1.005355588364e+02 
       4.863889488113e-05       1.016651064261e+02 
       4.920210673966e-05       1.028074354688e+02 
       4.977184028414e-05       1.039626647163e+02 
       5.034817103214e-05       1.051309993615e+02 
       5.093117537568e-05       1.063125610565e+02 
       5.152093059134e-05       1.075075284503e+02 
       5.211751485055e-05       1.087160390166e+02 
       5.272100722990e-05       1.099381957402e+02 
       5.333148772166e-05       1.111742480854e+02 
       5.394903724434e-05       1.124242835643e+02 
       5.457373765348e-05       1.136885565714e+02 
       5.520567175243e-05       1.149671231362e+02 
       5.584492330338e-05       1.162601868119e+02 
       5.649157703841e-05       1.175679940045e+02 
       5.714571867080e-05       1.188906341161e+02 
       5.780743490630e-05       1.202282810874e+02 
       5.847681345468e-05       1.215811490051e+02 
       5.915394304134e-05       1.229493701258e+02 
       5.983891341908e-05       1.243331732741e+02 
       6.053181537998e-05       1.257327019297e+02 
       6.123274076744e-05       1.271481655813e+02 
       6.194178248836e-05       1.285797636648e+02 
       6.265903452547e-05       1.300276572719e+02 
       6.338459194972e-05       1.314920281364e+02 
       6.411855093299e-05       1.329730631263e+02 
       6.486100876073e-05       1.344710111076e+02 
       6.561206384492e-05       1.359860252814e+02 
       6.637181573711e-05       1.375182377991e+02 
       6.714036514159e-05       1.390681117164e+02 
       6.791781392874e-05       1.406355291202e+02 
       6.870426514856e-05       1.422210013003e+02 
       6.949982304430e-05       1.438245372727e+02 
       7.030459306632e-05       1.454463211537e+02 
       7.111868188599e-05       1.470867692902e+02 
       7.194219740991e-05       1.487459605612e+02 
       7.277524879418e-05       1.504241135076e+02 
       7.361794645884e-05       1.521214859313e+02 
       7.447040210257e-05       1.538382679086e+02 
       7.533272871743e-05       1.555748560617e+02 
       7.620504060389e-05       1.573312126941e+02 
       7.708745338593e-05       1.591078978830e+02 
       7.798008402643e-05       1.609048356530e+02 
       7.888305084260e-05       1.627224989147e+02 
       7.979647352171e-05       1.645609995173e+02 
       8.072047313696e-05       1.664206886753e+02 
       8.165517216348e-05       1.683017441209e+02 
       8.260069449463e-05       1.702044671173e+02 
       8.355716545837e-05       1.721290930839e+02 
       8.452471183388e-05       1.740759092989e+02 
       8.550346186839e-05       1.760451749001e+02 
       8.649354529416e-05       1.780371447963e+02 
       8.749509334567e-05       1.800521330327e+02 
       8.850823877703e-05       1.820903927390e+02 
       8.953311587958e-05       1.841522182210e+02 
       9.056986049965e-05       1.862378835958e+02 
       9.161861005663e-05       1.883476950202e+02 
       9.267950356114e-05       1.904819509911e+02 
       9.375268163345e-05       1.926409106358e+02 
       9.483828652217e-05       1.948249293324e+02 
       9.593646212304e-05       1.970342781045e+02 
       9.704735399805e-05       1.992692868653e+02 
       9.817110939472e-05       2.015302690946e+02 
       9.930787726560e-05       2.038175421352e+02 
       1.004578082880e-04       2.061314412405e+02 
       1.016210548842e-04       2.084722642674e+02 
       1.027977712410e-04       2.108403746687e+02 
       1.039881133311e-04       2.132361193456e+02 
       1.051922389330e-04       2.156597941908e+02 
       1.064103076523e-04       2.181117986806e+02 
       1.076424809425e-04       2.205924660776e+02 
       1.088889221270e-04       2.231021366548e+02 
       1.101497964202e-04       2.256411989664e+02 
       1.114252709496e-04       2.282100000405e+02 
       1.127155147779e-04       2.308089084755e+02 
       1.140206989257e-04       2.334383420438e+02 
       1.153409963936e-04       2.360986391949e+02 
       1.166765821856e-04       2.387902058487e+02 
