# Matter power spectrum P(k) at redshift z=1
# for k=1.02269e-05 to 30.2913 h/Mpc,
# number of wavenumbers equal to 1163
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.022687392990e-05       1.908021989290e+01 
       1.034529554880e-05       1.929382565011e+01 
       1.046508842541e-05       1.950982272687e+01 
       1.058626843816e-05       1.972823789372e+01 
       1.070885164932e-05       1.994909821949e+01 
       1.083285430717e-05       2.017243107688e+01 
       1.095829284812e-05       2.039826414450e+01 
       1.108518389892e-05       2.062662531321e+01 
       1.121354427884e-05       2.085754286287e+01 
       1.134339100191e-05       2.109103803798e+01 
       1.147474127917e-05       2.132715495673e+01 
       1.160761252096e-05       2.156591513786e+01 
       1.174202233921e-05       2.180734823122e+01 
       1.187798854981e-05       2.205148480528e+01 
       1.201552917492e-05       2.229835452818e+01 
       1.215466244541e-05       2.254799446147e+01 
       1.229540680324e-05       2.280042185723e+01 
       1.243778090392e-05       2.305567514039e+01 
       1.258180361900e-05       2.331377844994e+01 
       1.272749403851e-05       2.357478555156e+01 
       1.287487147357e-05       2.383870098393e+01 
       1.302395545890e-05       2.410558474219e+01 
       1.317476575542e-05       2.437544926278e+01 
       1.332732235287e-05       2.464832876160e+01 
       1.348164547246e-05       2.492426925021e+01 
       1.363775556956e-05       2.520329886090e+01 
       1.379567333638e-05       2.548545217403e+01 
       1.395541970477e-05       2.577076415676e+01 
       1.411701584892e-05       2.605927016838e+01 
       1.428048318823e-05       2.635100561690e+01 
       1.444584339011e-05       2.664600543298e+01 
       1.461311837289e-05       2.694431913323e+01 
       1.478233030869e-05       2.724595542647e+01 
       1.495350162635e-05       2.755097382173e+01 
       1.512665501446e-05       2.785940856348e+01 
       1.530181342430e-05       2.817130701145e+01 
       1.547900007294e-05       2.848668732303e+01 
       1.565823844628e-05       2.880558722197e+01 
       1.583955230216e-05       2.912806726051e+01 
       1.602296567354e-05       2.945415670089e+01 
       1.620850287166e-05       2.978390056845e+01 
       1.639618848929e-05       3.011733702195e+01 
       1.658604740393e-05       3.045450602557e+01 
       1.677810478120e-05       3.079544567727e+01 
       1.697238607808e-05       3.114019154777e+01 
       1.716891704636e-05       3.148880667775e+01 
       1.736772373599e-05       3.184132347854e+01 
       1.756883249858e-05       3.219778936132e+01 
       1.777226999090e-05       3.255824543671e+01 
       1.797806317836e-05       3.292273587155e+01 
       1.818623933861e-05       3.329130844700e+01 
       1.839682606519e-05       3.366400527563e+01 
       1.860985127114e-05       3.404087591369e+01 
       1.882534319272e-05       3.442196917299e+01 
       1.904333039315e-05       3.480732480967e+01 
       1.926384176639e-05       3.519699075143e+01 
       1.948690654099e-05       3.559102221215e+01 
       1.971255428395e-05       3.598946315778e+01 
       1.994081490463e-05       3.639236477979e+01 
       2.017171865872e-05       3.679977609093e+01 
       2.040529615227e-05       3.721174848763e+01 
       2.064157834573e-05       3.762833307995e+01 
       2.088059655804e-05       3.804958056550e+01 
       2.112238247080e-05       3.847554238001e+01 
       2.136696813248e-05       3.890627501217e+01 
       2.161438596264e-05       3.934182798863e+01 
       2.186466875625e-05       3.978225777702e+01 
       2.211784968802e-05       4.022761704036e+01 
       2.237396231681e-05       4.067796219688e+01 
       2.263304059007e-05       4.113334831240e+01 
       2.289511884835e-05       4.159383229990e+01 
       2.316023182983e-05       4.205947057450e+01 
       2.342841467495e-05       4.253032245168e+01 
       2.369970293106e-05       4.300644456605e+01 
       2.397413255712e-05       4.348789648466e+01 
       2.425173992849e-05       4.397473809005e+01 
       2.453256184172e-05       4.446702774311e+01 
       2.481663551944e-05       4.496483040509e+01 
       2.510399861532e-05       4.546820559769e+01 
       2.539468921903e-05       4.597720388467e+01 
       2.568874586128e-05       4.649192122254e+01 
       2.598620751898e-05       4.701239106644e+01 
       2.628711362033e-05       4.753868601644e+01 
       2.659150405012e-05       4.807087239791e+01 
       2.689941915497e-05       4.860901582348e+01 
       2.721089974870e-05       4.915318312017e+01 
       2.752598711771e-05       4.970344253599e+01 
       2.784472302650e-05       5.025986075393e+01 
       2.816714972316e-05       5.082250773373e+01 
       2.849330994501e-05       5.139145277918e+01 
       2.882324692423e-05       5.196676652591e+01 
       2.915700439361e-05       5.254852019803e+01 
       2.949462659235e-05       5.313678580660e+01 
       2.983615827189e-05       5.373163626137e+01 
       3.018164470189e-05       5.433314527072e+01 
       3.053113167620e-05       5.494138734870e+01 
       3.088466551895e-05       5.555643789116e+01 
       3.124229309066e-05       5.617837304260e+01 
       3.160406179447e-05       5.680726940300e+01 
       3.197001958245e-05       5.744320588784e+01 
       3.234021496189e-05       5.808626043648e+01 
       3.271469700180e-05       5.873651293293e+01 
       3.309351533936e-05       5.939404392371e+01 
       3.347672018653e-05       6.005893461667e+01 
       3.386436233670e-05       6.073126781982e+01 
       3.425649317142e-05       6.141112683367e+01 
       3.465316466720e-05       6.209859537115e+01 
       3.505442940243e-05       6.279375879562e+01 
