# Matter power spectrum P(k) at redshift z=1
# for k=1.03377e-05 to 30.2692 h/Mpc,
# number of wavenumbers equal to 1162
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.033773170460e-05       1.814607987053e+01 
       1.045743699603e-05       1.834923190375e+01 
       1.057852840940e-05       1.855465469744e+01 
       1.070102199525e-05       1.876238433367e+01 
       1.082493398998e-05       1.897243016783e+01 
       1.095028081798e-05       1.918483769836e+01 
       1.107707909385e-05       1.939962839160e+01 
       1.120534562455e-05       1.961680228873e+01 
       1.133509741168e-05       1.983642072995e+01 
       1.146635165369e-05       2.005849799489e+01 
       1.159912574819e-05       2.028305674822e+01 
       1.173343729424e-05       2.051013747404e+01 
       1.186930409470e-05       2.073975548079e+01 
       1.200674415857e-05       2.097194188140e+01 
       1.214577570336e-05       2.120673508912e+01 
       1.228641715757e-05       2.144414913215e+01 
       1.242868716306e-05       2.168422557813e+01 
       1.257260457758e-05       2.192699752206e+01 
       1.271818847721e-05       2.217246900452e+01 
       1.286545815895e-05       2.242070090620e+01 
       1.301443314324e-05       2.267171078025e+01 
       1.316513317654e-05       2.292554145048e+01 
       1.331757823398e-05       2.318219187004e+01 
       1.347178852199e-05       2.344172670550e+01 
       1.362778448098e-05       2.370416534427e+01 
       1.378558678804e-05       2.396954650165e+01 
       1.394521635970e-05       2.423789544449e+01 
       1.410669435468e-05       2.450924549627e+01 
       1.427004217672e-05       2.478364167208e+01 
       1.443528147739e-05       2.506110369766e+01 
       1.460243415899e-05       2.534168037373e+01 
       1.477152237742e-05       2.562538748044e+01 
       1.494256854514e-05       2.591227620869e+01 
       1.511559533413e-05       2.620237806373e+01 
       1.529062567891e-05       2.649572577074e+01 
       1.546768277957e-05       2.679236154009e+01 
       1.564679010482e-05       2.709231205575e+01 
       1.582797139515e-05       2.739562885588e+01 
       1.601125066595e-05       2.770233799187e+01 
       1.619665221068e-05       2.801247610692e+01 
       1.638420060412e-05       2.832609328936e+01 
       1.657392070560e-05       2.864322681798e+01 
       1.676583766231e-05       2.896389860995e+01 
