# Matter power spectrum P(k) at redshift z=0
# for k=1.05802e-05 to 30.274 h/Mpc,
# number of wavenumbers equal to 1160
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.058020395664e-05       4.431573221148e+01 
       1.070271694441e-05       4.481194019087e+01 
       1.082664856573e-05       4.531371178902e+01 
       1.095201524758e-05       4.582110454472e+01 
       1.107883360720e-05       4.633417991511e+01 
       1.120712045420e-05       4.685300691940e+01 
       1.133689279289e-05       4.737763644731e+01 
       1.146816782443e-05       4.790814667503e+01 
       1.160096294920e-05       4.844460477081e+01 
       1.173529576904e-05       4.898706790298e+01 
       1.187118408963e-05       4.953560647163e+01 
       1.200864592280e-05       5.009029240376e+01 
       1.214769948899e-05       5.065118199397e+01 
       1.228836321959e-05       5.121836898652e+01 
       1.243065575942e-05       5.179191188231e+01 
       1.257459596920e-05       5.237186689857e+01 
       1.272020292806e-05       5.295832715852e+01 
       1.286749593605e-05       5.355136745287e+01 
       1.301649451668e-05       5.415104626171e+01 
       1.316721841956e-05       5.475743802963e+01 
       1.331968762298e-05       5.537061876544e+01 
       1.347392233656e-05       5.599068831229e+01 
       1.362994300396e-05       5.661769058015e+01 
       1.378777030554e-05       5.725173093057e+01 
       1.394742516114e-05       5.789287273474e+01 
       1.410892873284e-05       5.854118616199e+01 
       1.427230242775e-05       5.919677187682e+01 
       1.443756790090e-05       5.985971686811e+01 
       1.460474705803e-05       6.053008005774e+01 
       1.477386205857e-05       6.120796391878e+01 
       1.494493531852e-05       6.189343353100e+01 
       1.511798951346e-05       6.258658824085e+01 
       1.529304758153e-05       6.328751948051e+01 
       1.547013272649e-05       6.399629479331e+01 
       1.564926842079e-05       6.471301605192e+01 
       1.583047840867e-05       6.543777308574e+01 
       1.601378670932e-05       6.617066245042e+01 
       1.619921762005e-05       6.691175051375e+01 
       1.638679571953e-05       6.766115489130e+01 
       1.657654587103e-05       6.841895859236e+01 
       1.676849322573e-05       6.918525998808e+01 
       1.696266322604e-05       6.996015146015e+01 
       1.715908160899e-05       7.074372838523e+01 
       1.735777440963e-05       7.153608466595e+01 
       1.755876796446e-05       7.233733187504e+01 
       1.776208891496e-05       7.314755967742e+01 
       1.796776421111e-05       7.396687821330e+01 
       1.817582111495e-05       7.479537049559e+01 
       1.838628720418e-05       7.563316603889e+01 
       1.859919037587e-05       7.648035034403e+01 
       1.881455885010e-05       7.733703102108e+01 
       1.903242117373e-05       7.820331632734e+01 
       1.925280622416e-05       7.907932212157e+01 
       1.947574321321e-05       7.996516009305e+01 
       1.970126169093e-05       8.086092157767e+01 
       1.992939154954e-05       8.176673244395e+01 
       2.016016302741e-05       8.268270646329e+01 
       2.039360671306e-05       8.360895541199e+01 
       2.062975354919e-05       8.454559156421e+01 
       2.086863483681e-05       8.549274022699e+01 
       2.111028223937e-05       8.645050861420e+01 
       2.135472778697e-05       8.741902057046e+01 
       2.160200388061e-05       8.839840766778e+01 
       2.185214329647e-05       8.938877873482e+01 
       2.210517919025e-05       9.039026249957e+01 
       2.236114510159e-05       9.140297783525e+01 
       2.262007495849e-05       9.242706401306e+01 
       2.288200308183e-05       9.346264463006e+01 
       2.314696418989e-05       9.450984574168e+01 
       2.341499340298e-05       9.556880667946e+01 
       2.368612624809e-05       9.663964451162e+01 
       2.396039866357e-05       9.772251311784e+01 
       2.423784700395e-05       9.881752313874e+01 
       2.451850804469e-05       9.992483929614e+01 
       2.480241898711e-05       1.010445848435e+02 
       2.508961746331e-05       1.021768930636e+02 
       2.538014154112e-05       1.033219317323e+02 
       2.567402972921e-05       1.044798205416e+02 
       2.597132098213e-05       1.056507118251e+02 
       2.627205470551e-05       1.068347561504e+02 
       2.657627076128e-05       1.080320997759e+02 
       2.688400947296e-05       1.092428907096e+02 
       2.719531163098e-05       1.104672831442e+02 
       2.751021849809e-05       1.117054343931e+02 
       2.782877181487e-05       1.129574915784e+02 
       2.815101380521e-05       1.142236254449e+02 
       2.847698718194e-05       1.155039758209e+02 
       2.880673515247e-05       1.167987241089e+02 
       2.914030142455e-05       1.181080215091e+02 
       2.947773021201e-05       1.194320363160e+02 
       2.981906624069e-05       1.207709350997e+02 
       3.016435475429e-05       1.221248862561e+02 
       3.051364152045e-05       1.234940606477e+02 
       3.086697283674e-05       1.248786309860e+02 
       3.122439553684e-05       1.262787714527e+02 
       3.158595699676e-05       1.276946590648e+02 
       3.195170514105e-05       1.291264763117e+02 
       3.232168844926e-05       1.305743940377e+02 
       3.269595596226e-05       1.320386000806e+02 
       3.307455728881e-05       1.335192902130e+02 
