# Matter power spectrum P(k) at redshift z=0.5
# for k=1.05722e-05 to 30.2511 h/Mpc,
# number of wavenumbers equal to 1160
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.057220463880e-05       2.597936394548e+01 
       1.069462499885e-05       2.627019837001e+01 
       1.081846291985e-05       2.656430733384e+01 
       1.094373481639e-05       2.686169724081e+01 
       1.107045729313e-05       2.716240713085e+01 
       1.119864714699e-05       2.746650929856e+01 
       1.132832136940e-05       2.777398568772e+01 
       1.145949714854e-05       2.808493230063e+01 
       1.159219187161e-05       2.839934411539e+01 
       1.172642312716e-05       2.871727146544e+01 
       1.186220870740e-05       2.903877231696e+01 
       1.199956661054e-05       2.936386474610e+01 
       1.213851504325e-05       2.969259432766e+01 
       1.227907242298e-05       3.002500977242e+01 
       1.242125738045e-05       3.036114448054e+01 
       1.256508876214e-05       3.070103840259e+01 
       1.271058563273e-05       3.104473036086e+01 
       1.285776727768e-05       3.139228027763e+01 
       1.300665320576e-05       3.174373259912e+01 
       1.315726315163e-05       3.209910664052e+01 
       1.330961707848e-05       3.245845333859e+01 
       1.346373518066e-05       3.282183050525e+01 
       1.361963788635e-05       3.318927710467e+01 
       1.377734586029e-05       3.356083015405e+01 
       1.393688000650e-05       3.393654539805e+01 
       1.409826147106e-05       3.431646190116e+01 
       1.426151164491e-05       3.470064342451e+01 
       1.442665216668e-05       3.508912075722e+01 
       1.459370492557e-05       3.548195086458e+01 
       1.476269206424e-05       3.587915520327e+01 
       1.493363598175e-05       3.628083893355e+01 
       1.510655933653e-05       3.668699717536e+01 
       1.528148504939e-05       3.709772359841e+01 
       1.545843630655e-05       3.751303634020e+01 
       1.563743656269e-05       3.793299435056e+01 
       1.581850954411e-05       3.835765565286e+01 
       1.600167925183e-05       3.878707117677e+01 
       1.618696996481e-05       3.922128697404e+01 
       1.637440624312e-05       3.966038155522e+01 
       1.656401293125e-05       4.010437598251e+01 
       1.675581516135e-05       4.055333744053e+01 
       1.694983835660e-05       4.100735090604e+01 
       1.714610823456e-05       4.146641917313e+01 
       1.734465081060e-05       4.193061606194e+01 
       1.754549240131e-05       4.240003369745e+01 
       1.774865962804e-05       4.287469596208e+01 
       1.795417942038e-05       4.335468869773e+01 
       1.816207901975e-05       4.384003617914e+01 
       1.837238598302e-05       4.433082179387e+01 
       1.858512818616e-05       4.482710789097e+01 
       1.880033382790e-05       4.532896936524e+01 
       1.901803143354e-05       4.583641076521e+01 
       1.923824985863e-05       4.634952978600e+01 
       1.946101829291e-05       4.686841967608e+01 
       1.968636626409e-05       4.739310283977e+01 
       1.991432364178e-05       4.792368884445e+01 
       2.014492064151e-05       4.846017760237e+01 
       2.037818782865e-05       4.900271283693e+01 
       2.061415612251e-05       4.955128453674e+01 
       2.085285680044e-05       5.010600608249e+01 
       2.109432150195e-05       5.066693305394e+01 
       2.133858223292e-05       5.123416999016e+01 
       2.158567136986e-05       5.180769661774e+01 
       2.183562166416e-05       5.238768648966e+01 
       2.208846624645e-05       5.297416886987e+01 
       2.234423863102e-05       5.356721051674e+01 
       2.260297272022e-05       5.416689369966e+01 
       2.286470280898e-05       5.477328527719e+01 
       2.312946358932e-05       5.538645684156e+01 
       2.339729015501e-05       5.600647281981e+01 
       2.366821800616e-05       5.663348436691e+01 
       2.394228305398e-05       5.726748705627e+01 
       2.421952162548e-05       5.790858613507e+01 
       2.449997046834e-05       5.855687434258e+01 
       2.478366675575e-05       5.921240853965e+01 
       2.507064809134e-05       5.987529124512e+01 
       2.536095251418e-05       6.054556291469e+01 
       2.565461850380e-05       6.122338503684e+01 
       2.595168498532e-05       6.190875791035e+01 
       2.625219133458e-05       6.260180265585e+01 
       2.655617738336e-05       6.330262787372e+01 
       2.686368342469e-05       6.401127587148e+01 
       2.717475021815e-05       6.472786073310e+01 
       2.748941899533e-05       6.545247246190e+01 
       2.780773146522e-05       6.618520446119e+01 
       2.812972981979e-05       6.692613587353e+01 
       2.845545673958e-05       6.767535501464e+01 
       2.878495539934e-05       6.843296054160e+01 
       2.911826947376e-05       6.919904647396e+01 
       2.945544314326e-05       6.997370973155e+01 
       2.979652109984e-05       7.075703482097e+01 
       3.014154855302e-05       7.154914308774e+01 
       3.049057123581e-05       7.235011075861e+01 
       3.084363541080e-05       7.316004382124e+01 
       3.120078787625e-05       7.397904277165e+01 
       3.156207597233e-05       7.480720196244e+01 
       3.192754758740e-05       7.564463250887e+01 
       3.229725116432e-05       7.649143801482e+01 
       3.267123570690e-05       7.734775548316e+01 
       3.304955078638e-05       7.821362042682e+01 
       3.343224654802e-05       7.908919499535e+01 
       3.381937371773e-05       7.997454877647e+01 
       3.421098360879e-05       8.086982221460e+01 
       3.460712812868e-05       8.177510335182e+01 
       3.500785978591e-05       8.269055063376e+01 
       3.541323169704e-05       8.361622746405e+01 
       3.582329759367e-05       8.455225724570e+01 
       3.623811182959e-05       8.549876937202e+01 
       3.665772938799e-05       8.645587780383e+01 
       3.708220588871e-05       8.742369779666e+01 
       3.751159759565e-05       8.840236579205e+01 
       3.794596142423e-05       8.939194436617e+01 
       3.838535494889e-05       9.039263978504e+01 
       3.882983641077e-05       9.140452233949e+01 
       3.927946472541e-05       9.242771639626e+01 
       3.973429949055e-05       9.346241280227e+01 
       4.019440099405e-05       9.450865070890e+01 
       4.065983022186e-05       9.556659153562e+01 
       4.113064886613e-05       9.663637425406e+01 
       4.160691933336e-05       9.771813942612e+01 
       4.208870475267e-05       9.881201912429e+01 
       4.257606898421e-05       9.991814240004e+01 
       4.306907662758e-05       1.010366380440e+02 
       4.356779303041e-05       1.021676240262e+02 
       4.407228429701e-05       1.033113169816e+02 
       4.458261729715e-05       1.044677583056e+02 
       4.509885967493e-05       1.056371883518e+02 
       4.562107985771e-05       1.068196487541e+02 
       4.614934706521e-05       1.080153805313e+02 
       4.668373131868e-05       1.092245117534e+02 
       4.722430345016e-05       1.104471644596e+02 
       4.777113511192e-05       1.116834999588e+02 
       4.832429878589e-05       1.129336631417e+02 
       4.888386779333e-05       1.141978130383e+02 
       4.944991630449e-05       1.154761440528e+02 
       5.002251934849e-05       1.167687215773e+02 
       5.060175282325e-05       1.180757796351e+02 
       5.118769350554e-05       1.193974790086e+02 
       5.178041906115e-05       1.207339716239e+02 
       5.238000805523e-05       1.220854221888e+02 
       5.298653996264e-05       1.234519926663e+02 
       5.360009517853e-05       1.248338520934e+02 
       5.422075502897e-05       1.262311744714e+02 
       5.484860178177e-05       1.276441278475e+02 
       5.548371865732e-05       1.290728989205e+02 
       5.612618983968e-05       1.305176157484e+02 
       5.677610048771e-05       1.319785635562e+02 
       5.743353674637e-05       1.334558299395e+02 
       5.809858575811e-05       1.349496929972e+02 
       5.877133567446e-05       1.364601116951e+02 
       5.945187566769e-05       1.379875776597e+02 
       6.014029594265e-05       1.395320511537e+02 
       6.083668774870e-05       1.410938440570e+02 
       6.154114339180e-05       1.426731400807e+02 
       6.225375624681e-05       1.442700376063e+02 
       6.297462076978e-05       1.458847957693e+02 
       6.370383251052e-05       1.475176610167e+02 
       6.444148812525e-05       1.491688165857e+02 
       6.518768538944e-05       1.508384109915e+02 
       6.594252321071e-05       1.525266412756e+02 
       6.670610164202e-05       1.542338244811e+02 
       6.747852189484e-05       1.559601314325e+02 
       6.825988635264e-05       1.577056806339e+02 
       6.905029858445e-05       1.594707516862e+02 
       6.984986335854e-05       1.612555913385e+02 
       7.065868665636e-05       1.630604597512e+02 
       7.147687568656e-05       1.648853877659e+02 
       7.230453889921e-05       1.667308366791e+02 
       7.314178600018e-05       1.685968643316e+02 
       7.398872796566e-05       1.704838118476e+02 
       7.484547705688e-05       1.723918834490e+02 
       7.571214683502e-05       1.743212718856e+02 
       7.658885217622e-05       1.762721788092e+02 
       7.747570928681e-05       1.782449831013e+02 
       7.837283571875e-05       1.802398874719e+02 
       7.928035038518e-05       1.822569682752e+02 
       8.019837357617e-05       1.842967108454e+02 
       8.112702697471e-05       1.863592005730e+02 
       8.206643367281e-05       1.884447910282e+02 
       8.301671818780e-05       1.905537045470e+02 
       8.397800647886e-05       1.926861774177e+02 
       8.495042596372e-05       1.948424758420e+02 
       8.593410553552e-05       1.970229957755e+02 
       8.692917557994e-05       1.992278362219e+02 
       8.793576799242e-05       2.014572728302e+02 
       8.895401619569e-05       2.037116593247e+02 
       8.998405515747e-05       2.059912710642e+02 
       9.102602140828e-05       2.082963707452e+02 
       9.208005305964e-05       2.106273030413e+02 
       9.314628982229e-05       2.129842026819e+02 
       9.422487302477e-05       2.153674769676e+02 
       9.531594563210e-05       2.177773907858e+02 
       9.641965226479e-05       2.202142936306e+02 
       9.753613921795e-05       2.226783747601e+02 
       9.866555448071e-05       2.251701187461e+02 
       9.980804775584e-05       2.276895736179e+02 
       1.009637704796e-04       2.302372264188e+02 
       1.021328758418e-04       2.328133438763e+02 
       1.033155188060e-04       2.354183232406e+02 
       1.045118561304e-04       2.380522529319e+02 
       1.057220463881e-04       2.407156934100e+02 
       1.069462499885e-04       2.434089417328e+02 
       1.081846291985e-04       2.461323493226e+02 
       1.094373481639e-04       2.488860391180e+02 
       1.107045729313e-04       2.516705691025e+02 
       1.119864714699e-04       2.544861819652e+02 
       1.132832136940e-04       2.573332628866e+02 
       1.145949714854e-04       2.602122706344e+02 
       1.159219187161e-04       2.631232329717e+02 
       1.172642312716e-04       2.660668836416e+02 
       1.186220870740e-04       2.690433123672e+02 
       1.199956661054e-04       2.720530195651e+02 
       1.213851504325e-04       2.750964100636e+02 
       1.227907242298e-04       2.781736755020e+02 
       1.242125738045e-04       2.812853140553e+02 
       1.256508876214e-04       2.844317625195e+02 
       1.271058563273e-04       2.876133106861e+02 
       1.285776727768e-04       2.908303812866e+02 
       1.300665320576e-04       2.940833710426e+02 
       1.315726315163e-04       2.973726964212e+02 
       1.330961707848e-04       3.006987714188e+02 
       1.346373518066e-04       3.040618143733e+02 
       1.361963788635e-04       3.074625770786e+02 
       1.377734586029e-04       3.109012635770e+02 
       1.393688000650e-04       3.143782955783e+02 
       1.409826147106e-04       3.178941663442e+02 
       1.426151164491e-04       3.214493128104e+02 
       1.442665216668e-04       3.250439863563e+02 
       1.459370492557e-04       3.286788895283e+02 
       1.476269206424e-04       3.323542689649e+02 
       1.493363598175e-04       3.360707713910e+02 
       1.510655933653e-04       3.398285808798e+02 
       1.528148504939e-04       3.436283358693e+02 
       1.545843630655e-04       3.474704606948e+02 
       1.563743656269e-04       3.513555396435e+02 
       1.581850954411e-04       3.552838995483e+02 
       1.600167925183e-04       3.592559494546e+02 
       1.618696996481e-04       3.632723416575e+02 
       1.637440624312e-04       3.673335407964e+02 
       1.656401293125e-04       3.714399529132e+02 
       1.675581516135e-04       3.755921706139e+02 
       1.694983835660e-04       3.797907019766e+02 
       1.714610823456e-04       3.840360174637e+02 
       1.734465081060e-04       3.883285254886e+02 
       1.754549240131e-04       3.926690538820e+02 
       1.774865962804e-04       3.970577188552e+02 
       1.795417942038e-04       4.014954666329e+02 
       1.816207901975e-04       4.059824242823e+02 
       1.837238598302e-04       4.105194676130e+02 
       1.858512818616e-04       4.151070778975e+02 
       1.880033382790e-04       4.197457415419e+02 
       1.901803143354e-04       4.244360142905e+02 
       1.923824985863e-04       4.291783871496e+02 
       1.946101829291e-04       4.339737117149e+02 
       1.968636626409e-04       4.388223382465e+02 
       1.991432364178e-04       4.437248060963e+02 
       2.014492064151e-04       4.486819180393e+02 
       2.037818782865e-04       4.536941192514e+02 
