# Matter power spectrum P(k) at redshift z=0.5
# for k=1.05155e-05 to 30.089 h/Mpc,
# number of wavenumbers equal to 1160
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.051554940006e-05       2.650460830233e+01 
       1.063731372336e-05       2.680133448106e+01 
       1.076048801107e-05       2.710137395255e+01 
       1.088508858980e-05       2.740477868297e+01 
       1.101113197524e-05       2.771158254117e+01 
       1.113863487430e-05       2.802181397922e+01 
       1.126761418735e-05       2.833552304136e+01 
       1.139808701045e-05       2.865274564895e+01 
       1.153007063763e-05       2.897351671694e+01 
       1.166358256320e-05       2.929787891520e+01 
       1.179864048399e-05       2.962587133008e+01 
       1.193526230181e-05       2.995753497812e+01 
       1.207346612571e-05       3.029290813630e+01 
       1.221327027447e-05       3.063204583823e+01 
       1.235469327898e-05       3.097497748528e+01 
       1.249775388470e-05       3.132174509516e+01 
       1.264247105416e-05       3.167239629564e+01 
       1.278886396946e-05       3.202696637129e+01 
       1.293695203483e-05       3.238551093660e+01 
       1.308675487918e-05       3.274807109179e+01 
       1.323829235872e-05       3.311468996484e+01 
       1.339158455956e-05       3.348540663679e+01 
       1.354665180044e-05       3.386027898075e+01 
       1.370351463534e-05       3.423934987964e+01 
       1.386219385625e-05       3.462267042987e+01 
       1.402271049596e-05       3.501026625526e+01 
       1.418508583074e-05       3.540220944882e+01 
       1.434934138329e-05       3.579853964060e+01 
       1.451549892550e-05       3.619931187223e+01 
       1.468358048137e-05       3.660456108343e+01 
       1.485360832992e-05       3.701435561364e+01 
       1.502560500817e-05       3.742873020335e+01 
       1.519959331409e-05       3.784774883468e+01 
       1.537559630964e-05       3.827145939516e+01 
       1.555363732383e-05       3.869991560206e+01 
       1.573373995580e-05       3.913316067157e+01 
       1.591592807795e-05       3.957125656729e+01 
       1.610022583913e-05       4.001426259959e+01 
       1.628665766781e-05       4.046222316781e+01 
       1.647524827532e-05       4.091519604026e+01 
       1.666602265915e-05       4.137324328374e+01 
       1.685900610622e-05       4.183641801214e+01 
       1.705422419630e-05       4.230477763879e+01 
       1.725170280532e-05       4.277838190180e+01 
       1.745146810886e-05       4.325728823974e+01 
       1.765354658559e-05       4.374155469355e+01 
       1.785796502080e-05       4.423124316446e+01 
       1.806475050994e-05       4.472641059185e+01 
       1.827393046218e-05       4.522712438158e+01 
       1.848553260412e-05       4.573344319803e+01 
       1.869958498338e-05       4.624542829473e+01 
       1.891611597237e-05       4.676314339969e+01 
       1.913515427205e-05       4.728665625741e+01 
       1.935672891570e-05       4.781603112390e+01 
