# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_fld            13:(.)w_fld              14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_tot            17:(.)p_tot              18:(.)p_tot_prime        19:gr.fac. D             20:gr.fac. f          
       1.000000000000e+14       7.559518509164e-26       4.634785000235e-09       2.157256292800e+22       1.419362181327e+04       1.419362181327e-10       1.419362181327e+18       2.676317464534e-09       2.751560535470e+44       1.997874440650e+33       1.298618386422e+34       8.873537598602e+16      -4.000000000000e-01       1.902194177205e+44       4.653754712825e+44       4.653754712825e+44       1.551251570892e+44      -1.338578885209e+53       6.302921841620e-06       2.000000000000e+00 
       9.893085837570e+13       7.723792191028e-26       4.685716703534e-09       2.111374631022e+22       1.419362181327e+04       1.434701168706e-10       1.404187189447e+18       2.705240315136e-09       2.635761930281e+44       1.934476786707e+33       1.257409911360e+34       8.703501185412e+16      -4.000000000000e-01       1.822140902098e+44       4.457902832525e+44       4.457902832525e+44       1.485967610793e+44      -1.268536174642e+53       6.438421804442e-06       1.957908951308e+00 
       9.787314738953e+13       7.891635649639e-26       4.736648406833e-09       2.066468804566e+22       1.419362181327e+04       1.450205923876e-10       1.389174439721e+18       2.734475733400e-09       2.524836674885e+44       1.873090902095e+33       1.217509086362e+34       8.536723043904e+16      -4.000000000000e-01       1.745456645219e+44       4.270293320244e+44       4.270293320244e+44       1.423431106701e+44      -1.202158531079e+53       6.573921767261e-06       1.917553042084e+00 
       9.682674483178e+13       8.063126465427e-26       4.787580110133e-09       2.022518058852e+22       1.419362181327e+04       1.465878238283e-10       1.374322197552e+18       2.764027097610e-09       2.418579675807e+44       1.813652948239e+33       1.178874416355e+34       8.373140736564e+16      -4.000000000000e-01       1.671999622440e+44       4.090579298382e+44       4.090579298382e+44       1.363526432749e+44      -1.139254175589e+53       6.709421730080e-06       1.878827146412e+00 
       9.579152979933e+13       8.238343897622e-26       4.838511813432e-09       1.979502080720e+22       1.419362181327e+04       1.481719922733e-10       1.359628746886e+18       2.793897822164e-09       2.316794470871e+44       1.756101112325e+33       1.141465723011e+34       8.212693024557e+16      -4.000000000000e-01       1.601634016574e+44       3.918428487576e+44       3.918428487576e+44       1.306142829148e+44      -1.079641364297e+53       6.844921692899e-06       1.841634462565e+00 
       9.476738268169e+13       8.417368929445e-26       4.891262506135e-09       1.937400989043e+22       1.419362181327e+04       1.497732807599e-10       1.345092390017e+18       2.824091358398e-09       2.219292865953e+44       1.700375543019e+33       1.105244102963e+34       8.055319841376e+16      -4.000000000000e-01       1.534229726263e+44       3.753522592343e+44       3.753522592343e+44       1.251174197405e+44      -1.023147863294e+53       6.980421655718e-06       1.805885705027e+00 
       9.375418514718e+13       8.600284301752e-26       4.944013198838e-09       1.896195325532e+22       1.419362181327e+04       1.513918743039e-10       1.330711447390e+18       2.854611194904e-09       2.125894587024e+44       1.646418288221e+33       1.070171887344e+34       7.900962272975e+16      -4.000000000000e-01       1.469662125423e+44       3.595556712570e+44       3.595556712570e+44       1.198518904149e+44      -9.696104510072e+52       7.115921618536e-06       1.771498388940e+00 
       9.275182012925e+13       8.787174554128e-26       4.998582880944e-09       1.855866045752e+22       1.419362181327e+04       1.530279599202e-10       1.316484257407e+18       2.885460857997e-09       2.036426946831e+44       1.594173234800e+33       1.036212602620e+34       7.749562533715e+16      -4.000000000000e-01       1.407811832824e+44       3.444238779775e+44       3.444238779775e+44       1.148079593218e+44      -9.188744466279e+52       7.251421581353e-06       1.738396194675e+00 
       9.176017181296e+13       8.978126063702e-26       5.051333573647e-09       1.816394510311e+22       1.419362181327e+04       1.546817266450e-10       1.302409176234e+18       2.916643912102e-09       1.950724525616e+44       1.543586050236e+33       1.003330932653e+34       7.601063944981e+16      -4.000000000000e-01       1.348564491358e+44       3.299289017089e+44       3.299289017089e+44       1.099763005658e+44      -8.707932632003e+52       7.386921544170e-06       1.706508402395e+00 
       9.077912562158e+13       9.173227083874e-26       5.105903255753e-09       1.777762476253e+22       1.419362181327e+04       1.563533655572e-10       1.288484577612e+18       2.948163960156e-09       1.868628865258e+44       1.494604126121e+33       9.714926819786e+33       7.455410914695e+16      -4.000000000000e-01       1.291810556602e+44       3.160439421972e+44       3.160439421972e+44       1.053479807287e+44      -8.252279841036e+52       7.522421506986e-06       1.675769387719e+00 
       8.980856820338e+13       9.372567786453e-26       5.162291927263e-09       1.739952088619e+22       1.419362181327e+04       1.580430698007e-10       1.274708852670e+18       2.980024644037e-09       1.789988176302e+44       1.447176523444e+33       9.406647402388e+33       7.312548915731e+16      -4.000000000000e-01       1.237445094279e+44       3.027433270690e+44       3.027433270690e+44       1.009144423527e+44      -7.820469616920e+52       7.657921469802e-06       1.646118170920e+00 
       8.884838741853e+13       9.576240303007e-26       5.216861609370e-09       1.702945872202e+22       1.419362181327e+04       1.597510346069e-10       1.261080409737e+18       3.012229644984e-09       1.714657057307e+44       1.401253919621e+33       9.108150477536e+33       7.172424465660e+16      -4.000000000000e-01       1.185367586236e+44       2.900024643649e+44       2.900024643649e+44       9.666748811811e+43      -7.411254369373e+52       7.793421432618e-06       1.617498013154e+00 
       8.789847232612e+13       9.784338767284e-26       5.273250280879e-09       1.666726723464e+22       1.419362181327e+04       1.614774573170e-10       1.247597674161e+18       3.044782684024e-09       1.642496226007e+44       1.356788557197e+33       8.819125621778e+33       7.034985106837e+16      -4.000000000000e-01       1.135481744601e+44       2.777977970709e+44       2.777977970709e+44       9.259926568692e+43      -7.023451789739e+52       7.928921395434e-06       1.589856054091e+00 
       8.695871317136e+13       9.996959358265e-26       5.331457941793e-09       1.631277902637e+22       1.419362181327e+04       1.632225374046e-10       1.234259088123e+18       3.077687522388e-09       1.573372261788e+44       1.313734194184e+33       8.539272262193e+33       6.900179387025e+16      -4.000000000000e-01       1.087695333746e+44       2.661067595632e+44       2.661067595632e+44       8.870225318445e+43      -6.655941435047e+52       8.064421358250e-06       1.563142986080e+00 
       8.602900137289e+13       1.021420034480e-25       5.387846613303e-09       1.596583025981e+22       1.419362181327e+04       1.649864764993e-10       1.221063110460e+18       3.110947961956e-09       1.507157359005e+44       1.272046055970e+33       8.268299363804e+33       6.767956840023e+16      -4.000000000000e-01       1.041919999751e+44       2.549077358851e+44       2.549077358851e+44       8.496924529186e+43      -6.307661490822e+52       8.199921321066e-06       1.537312760619e+00 
       8.510922951025e+13       1.043616213140e-25       5.446054274216e-09       1.562626058215e+22       1.419362181327e+04       1.667694784096e-10       1.208008216487e+18       3.144567845694e-09       1.443729090674e+44       1.231680788757e+33       8.005925126918e+33       6.638267966646e+16      -4.000000000000e-01       9.980711070464e+43       2.441800197813e+44       2.441800197813e+44       8.139333992402e+43      -5.977605703274e+52       8.335421283882e-06       1.512322323447e+00 
       8.419929131143e+13       1.066294730448e-25       5.506080924533e-09       1.529391305104e+22       1.419362181327e+04       1.685717491466e-10       1.195092897820e+18       3.178551058102e-09       1.382970182115e+44       1.192596414471e+33       7.751876694064e+33       6.511064216158e+16      -4.000000000000e-01       9.560675819248e+43       2.339037764129e+44       2.339037764129e+44       7.796792546798e+43      -5.664820472025e+52       8.470921246698e-06       1.488131375071e+00 
       8.329908164066e+13       1.089466067984e-25       5.564288585447e-09       1.496863406208e+22       1.419362181327e+04       1.703934969475e-10       1.182315662200e+18       3.212901525657e-09       1.324768294116e+44       1.154752287113e+33       7.505889866236e+33       6.386297968183e+16      -4.000000000000e-01       9.158317626413e+43       2.240600056844e+44       2.240600056844e+44       7.468666855858e+43      -5.368402094956e+52       8.606421209515e-06       1.464702153905e+00 
       8.240849648618e+13       1.113140935064e-25       5.624315235764e-09       1.465027327778e+22       1.419362181327e+04       1.722349323003e-10       1.169675033325e+18       3.247623217272e-09       1.269015815230e+44       1.118109050482e+33       7.267708828135e+33       6.263922514710e+16      -4.000000000000e-01       8.772892558222e+43       2.146305071136e+44       2.146305071136e+44       7.154350236842e+43      -5.087494157220e+52       8.741921172331e-06       1.441999239585e+00 
       8.152743294829e+13       1.137330273719e-25       5.686160875484e-09       1.433868355813e+22       1.419362181327e+04       1.740962679675e-10       1.157169550675e+18       3.282720144748e-09       1.215609662805e+44       1.082628597251e+33       7.037085882135e+33       6.143892042843e+16      -4.000000000000e-01       8.403687989172e+43       2.055978461803e+44       2.055978461803e+44       6.853261539073e+43      -4.821285056883e+52       8.877421135148e-06       1.419989374292e+00 
       8.065578922741e+13       1.162045263780e-25       5.748006515205e-09       1.403372089257e+22       1.419362181327e+04       1.759777190109e-10       1.144797769345e+18       3.318196363241e-09       1.164451092389e+44       1.048274029337e+33       6.813781190687e+33       6.026161617631e+16      -4.000000000000e-01       8.050021284391e+43       1.969453220907e+44       1.969453220907e+44       6.564844069427e+43      -4.569005660032e+52       9.012921097965e-06       1.398641300198e+00 
       7.979346461238e+13       1.187297328032e-25       5.809852154925e-09       1.373524433343e+22       1.419362181327e+04       1.778795028167e-10       1.132558259878e+18       3.354055971736e-09       1.115445515164e+44       1.015009619523e+33       6.597562526903e+33       5.910687165190e+16      -4.000000000000e-01       7.711238537489e+43       1.886569368989e+44       1.886569368989e+44       6.288564563044e+43      -4.329927078592e+52       9.148421060782e-06       1.377925611349e+00 
       7.894035946874e+13       1.213098137475e-25       5.871697794646e-09       1.344311593077e+22       1.419362181327e+04       1.798018391199e-10       1.120449608103e+18       3.390303113510e-09       1.068502323054e+44       9.828007743140e+32       6.388205033041e+33       5.797425456145e+16      -4.000000000000e-01       7.386713361536e+43       1.807173659281e+44       1.807173659281e+44       6.023912197359e+43      -4.103358564408e+52       9.283921023599e-06       1.357814618525e+00 
       7.809637522728e+13       1.239459616720e-25       5.935362423770e-09       1.315720066867e+22       1.419362181327e+04       1.817449500308e-10       1.108470414963e+18       3.426941976621e-09       1.023534721195e+44       9.516139979498e+32       6.185490986674e+33       5.686334089445e+16      -4.000000000000e-01       7.075845730907e+43       1.731119294357e+44       1.731119294357e+44       5.770397647618e+43      -3.888645513535e+52       9.419420986416e-06       1.338282225762e+00 
       7.726141437266e+13       1.266393949524e-25       5.999027052894e-09       1.287736640279e+22       1.419362181327e+04       1.837090600595e-10       1.096619296364e+18       3.463976794384e-09       9.804595674597e+43       9.214168575783e+32       5.989209574259e+33       5.577371476587e+16      -4.000000000000e-01       6.778060871876e+43       1.658265654716e+44       1.658265654716e+44       5.527552182158e+43      -3.685167574947e+52       9.554920949234e-06       1.319303817382e+00 
       7.643538043208e+13       1.293913584407e-25       6.064510671422e-09       1.260348379929e+22       1.419362181327e+04       1.856943961426e-10       1.084894883006e+18       3.501411845864e-09       9.391972187335e+43       8.921779495243e+32       5.799156671908e+33       5.470496826001e+16      -4.000000000000e-01       6.492808199900e+43       1.588478038790e+44       1.588478038790e+44       5.294926795745e+43      -3.492336858213e+52       9.690420912051e-06       1.300856154498e+00 
       7.561817796419e+13       1.322031240402e-25       6.129994289950e-09       1.233542627510e+22       1.419362181327e+04       1.877011876693e-10       1.073295820232e+18       3.539251456372e-09       8.996713836576e+43       8.638668666313e+32       5.615134633104e+33       5.365670127775e+16      -4.000000000000e-01       6.219560301621e+43       1.521627413884e+44       1.521627413884e+44       5.072091379399e+43      -3.309596234957e+52       9.825920874869e-06       1.282917280087e+00 
       7.480971254804e+13       1.350759912905e-25       6.197296897881e-09       1.207306993936e+22       1.419362181327e+04       1.897296665076e-10       1.061820767866e+18       3.577499997957e-09       8.618089815724e+43       8.364541666394e+32       5.436952083156e+33       5.262852138599e+16      -4.000000000000e-01       5.957811959714e+43       1.457590177607e+44       1.457590177607e+44       4.858633925146e+43      -3.136417729201e+52       9.961420837687e-06       1.265466431803e+00 
       7.400989077217e+13       1.380112879745e-25       6.262780516408e-09       1.181629353619e+22       1.419362181327e+04       1.917800670313e-10       1.050468400061e+18       3.616161889922e-09       8.255400073962e+43       8.099113415667e+32       5.264423720184e+33       5.162004367234e+16      -4.000000000000e-01       5.707079218778e+43       1.396247929335e+44       1.396247929335e+44       4.654159764247e+43      -2.972300991929e+52       1.009692080051e-05       1.248483961817e+00 
       7.321862022383e+13       1.410103707282e-25       6.331902113743e-09       1.156497838866e+22       1.419362181327e+04       1.938526261473e-10       1.039237405146e+18       3.655241599327e-09       7.907974021903e+43       7.842107880624e+32       5.097370122406e+33       5.063089060004e+16      -4.000000000000e-01       5.466898490527e+43       1.337487251302e+44       1.337487251302e+44       4.458290837477e+43      -2.816771855474e+52       1.023242076332e-05       1.231951263026e+00 
       7.243580947828e+13       1.440746256702e-25       6.399204721674e-09       1.131900834390e+22       1.419362181327e+04       1.959475833224e-10       1.028126485473e+18       3.694743641508e-09       7.575169291715e+43       7.593257787005e+32       4.935617561553e+33       4.966069186704e+16      -4.000000000000e-01       5.236825696652e+43       1.281199498894e+44       1.281199498894e+44       4.270664996122e+43      -2.669380963548e+52       1.036792072614e-05       1.215850701040e+00 
       7.166136808825e+13       1.472054690348e-25       6.468326319009e-09       1.107826971946e+22       1.419362181327e+04       1.980651806115e-10       1.017134357266e+18       3.734672580597e-09       7.256370549422e+43       7.352304341842e+32       4.778997822198e+33       4.870908426599e+16      -4.000000000000e-01       5.016435447747e+43       1.227280599772e+44       1.227280599772e+44       4.090935332390e+43      -2.529702472958e+52       1.050342068896e-05       1.200165551445e+00 
       7.089520657347e+13       1.504043478360e-25       6.539266905747e-09       1.084265125074e+22       1.419362181327e+04       2.002056626855e-10       1.006259750477e+18       3.775033030050e-09       6.950988357200e+43       7.118996964331e+32       4.627348026815e+33       4.777571155022e+16      -4.000000000000e-01       4.805320256793e+43       1.175630861453e+44       1.175630861453e+44       3.918769537997e+43      -2.397332823257e+52       1.063892065178e-05       1.184879941851e+00 
       7.013723641037e+13       1.536727405324e-25       6.608388503082e-09       1.061204403958e+22       1.419362181327e+04       2.023692768592e-10       9.955014086365e+17       3.815829653183e-09       6.658458083535e+43       6.893093025235e+32       4.480510466403e+33       4.686022429953e+16      -4.000000000000e-01       4.603089785739e+43       1.126154786979e+44       1.126154786979e+44       3.753849289758e+43      -2.271889570770e+52       1.077442061460e-05       1.169978798319e+00 
