# Matter power spectrum P(k) at redshift z=1
# for k=1.03351e-05 to 30.2616 h/Mpc,
# number of wavenumbers equal to 1162
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.033514901217e-05       1.817052234662e+01 
       1.045482439742e-05       1.837394583633e+01 
       1.057588555833e-05       1.857964684095e+01 
       1.069834854141e-05       1.878765171919e+01 
       1.082222957900e-05       1.899798543801e+01 
       1.094754509140e-05       1.921067567055e+01 
       1.107431168904e-05       1.942575064045e+01 
       1.120254617471e-05       1.964322272741e+01 
       1.133226554573e-05       1.986313557249e+01 
       1.146348699628e-05       2.008551289140e+01 
       1.159622791961e-05       2.031037597438e+01 
       1.173050591039e-05       2.053775815210e+01 
       1.186633876703e-05       2.076768721350e+01 
       1.200374449401e-05       2.100018862222e+01 
       1.214274130433e-05       2.123529422953e+01 
       1.228334762185e-05       2.147303220986e+01 
       1.242558208380e-05       2.171342819426e+01 
       1.256946354319e-05       2.195652402713e+01 
       1.271501107136e-05       2.220233126817e+01 
       1.286224396048e-05       2.245089420539e+01 
       1.301118172610e-05       2.270223961430e+01 
       1.316184410976e-05       2.295640763396e+01 
       1.331425108161e-05       2.321340535588e+01 
       1.346842284301e-05       2.347329198068e+01 
       1.362437982927e-05       2.373608336687e+01 
       1.378214271233e-05       2.400182007033e+01 
       1.394173240347e-05       2.427053389641e+01 
       1.410317005614e-05       2.454225300660e+01 
       1.426647706872e-05       2.481701215554e+01 
       1.443167508739e-05       2.509485101105e+01 
       1.459878600896e-05       2.537579606011e+01 
       1.476783198380e-05       2.565989191973e+01 
       1.493883541877e-05       2.594716814119e+01 
       1.511181898020e-05       2.623765580671e+01 
       1.528680559686e-05       2.653140447922e+01 
       1.546381846305e-05       2.682843327919e+01 
       1.564288104163e-05       2.712879128667e+01 
       1.582401706714e-05       2.743251136361e+01 
       1.600725054898e-05       2.773963422798e+01 
       1.619260577454e-05       2.805019192912e+01 
       1.638010731245e-05       2.836423006432e+01 
       1.656978001585e-05       2.868178352747e+01 
       1.676164902564e-05       2.900288869781e+01 
       1.695573977385e-05       2.932759142150e+01 
       1.715207798701e-05       2.965593302653e+01 
       1.735068968952e-05       2.998794720904e+01 
       1.755160120716e-05       3.032367724062e+01 
       1.775483917052e-05       3.066316924201e+01 
       1.796043051859e-05       3.100645680265e+01 
       1.816840250227e-05       3.135359942248e+01 
       1.837878268802e-05       3.170462160804e+01 
       1.859159896151e-05       3.205957039790e+01 
       1.880687953130e-05       3.241849388609e+01 
       1.902465293261e-05       3.278143998974e+01 
       1.924494803105e-05       3.314845374832e+01 
       1.946779402651e-05       3.351957213327e+01 
       1.969322045698e-05       3.389484620884e+01 
       1.992125720249e-05       3.427432504106e+01 
       2.015193448907e-05       3.465804892152e+01 
       2.038528289273e-05       3.504606432840e+01 
       2.062133334356e-05       3.543843090155e+01 
       2.086011712979e-05       3.583519284268e+01 
       2.110166590195e-05       3.623638962201e+01 
       2.134601167707e-05       3.664208638847e+01 
       2.159318684292e-05       3.705232321484e+01 
       2.184322416229e-05       3.746715427774e+01 
       2.209615677737e-05       3.788662396920e+01 
       2.235201821409e-05       3.831079920203e+01 
       2.261084238662e-05       3.873971838151e+01 
       2.287266360181e-05       3.917343596821e+01 
       2.313751656379e-05       3.961203731141e+01 
       2.340543637853e-05       4.005551046917e+01 
       2.367645855851e-05       4.050396455919e+01 
       2.395061902742e-05       4.095744411500e+01 
       2.422795412495e-05       4.141600053212e+01 
       2.450850061155e-05       4.187969280613e+01 
       2.479229567336e-05       4.234857416847e+01 
       2.507937692710e-05       4.282270690300e+01 
       2.536978242510e-05       4.330214775339e+01 
       2.566355066027e-05       4.378695761199e+01 
       2.596072057129e-05       4.427719069420e+01 
       2.626133154770e-05       4.477292366950e+01 
       2.656542343516e-05       4.527420357382e+01 
       2.687303654072e-05       4.578109579024e+01 
       2.718421163817e-05       4.629366451728e+01 
       2.749898997343e-05       4.681197269318e+01 
       2.781741327002e-05       4.733608581052e+01 
       2.813952373461e-05       4.786606727251e+01 
       2.846536406259e-05       4.840198351857e+01 
       2.879497744374e-05       4.894390132053e+01 
