# Matter power spectrum P(k) at redshift z=1
# for k=1.0325e-05 to 30.2318 h/Mpc,
# number of wavenumbers equal to 1162
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.032495196547e-05       1.834218452578e+01 
       1.044450927449e-05       1.854752813843e+01 
       1.056545099190e-05       1.875517018617e+01 
       1.068779314839e-05       1.896513771940e+01 
       1.081155196029e-05       1.917745677180e+01 
       1.093674383170e-05       1.939214823823e+01 
       1.106338535665e-05       1.960924902178e+01 
       1.119149332134e-05       1.982877833238e+01 
       1.132108470636e-05       2.005075945545e+01 
       1.145217668889e-05       2.027523536839e+01 
       1.158478664503e-05       2.050221404483e+01 
       1.171893215210e-05       2.073173940552e+01 
       1.185463099093e-05       2.096383731775e+01 
       1.199190114826e-05       2.119852662004e+01 
       1.213076081909e-05       2.143584635849e+01 
       1.227122840914e-05       2.167582319917e+01 
       1.241332253721e-05       2.191849120107e+01 
       1.255706203775e-05       2.216386627513e+01 
       1.270246596325e-05       2.241199734899e+01 
       1.284955358686e-05       2.266290145398e+01 
       1.299834440488e-05       2.291661156525e+01 
       1.314885813937e-05       2.317316611892e+01 
       1.330111474076e-05       2.343259554011e+01 
       1.345513439051e-05       2.369492358506e+01 
       1.361093750375e-05       2.396018837990e+01 
       1.376854473201e-05       2.422842658362e+01 
       1.392797696595e-05       2.449966387343e+01 
       1.408925533817e-05       2.477393963043e+01 
       1.425240122591e-05       2.505128832431e+01 
       1.441743625400e-05       2.533173706648e+01 
       1.458438229765e-05       2.561532780425e+01 
       1.475326148537e-05       2.590209709377e+01 
       1.492409620193e-05       2.619207412411e+01 
       1.509690909127e-05       2.648529233825e+01 
       1.527172305955e-05       2.678180114738e+01 
       1.544856127819e-05       2.708162025968e+01 
       1.562744718689e-05       2.738480112332e+01 
       1.580840449679e-05       2.769138071644e+01 
       1.599145719359e-05       2.800138676553e+01 
       1.617662954071e-05       2.831486008727e+01 
       1.636394608255e-05       2.863184508698e+01 
       1.655343164773e-05       2.895238696791e+01 
       1.674511135234e-05       2.927650437092e+01 
       1.693901060332e-05       2.960425633226e+01 
       1.713515510181e-05       2.993567725863e+01 
       1.733357084655e-05       3.027080785584e+01 
       1.753428413732e-05       3.060968955062e+01 
       1.773732157847e-05       3.095236754639e+01 
       1.794271008238e-05       3.129888162966e+01 
       1.815047687308e-05       3.164927547038e+01 
       1.836064948983e-05       3.200358879578e+01 
       1.857325579078e-05       3.236186895165e+01 
       1.878832395666e-05       3.272415947701e+01 
       1.900588249454e-05       3.309050650386e+01 
       1.922596024156e-05       3.346095374966e+01 
       1.944858636878e-05       3.383554997544e+01 
       1.967379038505e-05       3.421433869060e+01 
       1.990160214093e-05       3.459736689880e+01 
       2.013205183262e-05       3.498468483867e+01 
       2.036517000598e-05       3.537633701276e+01 
       2.060098756056e-05       3.577237386641e+01 
       2.083953575372e-05       3.617284441731e+01 
       2.108084620478e-05       3.657779697409e+01 
       2.132495089917e-05       3.698728399551e+01 
       2.157188219270e-05       3.740135447233e+01 
       2.182167281585e-05       3.782006019512e+01 
       2.207435587810e-05       3.824345309857e+01 
       2.232996487230e-05       3.867158356089e+01 
       2.258853367917e-05       3.910450864175e+01 
       2.285009657170e-05       3.954228129640e+01 
       2.311468821979e-05       3.998495402925e+01 
       2.338234369476e-05       4.043258150836e+01 
       2.365309847407e-05       4.088521963144e+01 
       2.392698844595e-05       4.134292478592e+01 
       2.420404991424e-05       4.180575358916e+01 
       2.448431960312e-05       4.227376285960e+01 
       2.476783466205e-05       4.274701065675e+01 
       2.505463267064e-05       4.322555847795e+01 
       2.534475164365e-05       4.370946175282e+01 
       2.563823003603e-05       4.419878102211e+01 
       2.593510674804e-05       4.469357844307e+01 
       2.623542113036e-05       4.519391585021e+01 
       2.653921298932e-05       4.569985210922e+01 
       2.684652259223e-05       4.621145304645e+01 
       2.715739067262e-05       4.672877946145e+01 
       2.747185843573e-05       4.725189899625e+01 
       2.778996756392e-05       4.778087295897e+01 
       2.811176022221e-05       4.831576862775e+01 
       2.843727906387e-05       4.885665146354e+01 
       2.876656723607e-05       4.940358884886e+01 
       2.909966838559e-05       4.995664853980e+01 
       2.943662666464e-05       5.051589899223e+01 
       2.977748673667e-05       5.108140948737e+01 
       3.012229378231e-05       5.165325016898e+01 
       3.047109350537e-05       5.223149181942e+01 
       3.082393213886e-05       5.281620606646e+01 
       3.118085645118e-05       5.340746534433e+01 
       3.154191375224e-05       5.400534288565e+01 
       3.190715189980e-05       5.460991121647e+01 
       3.227661930579e-05       5.522124831933e+01 
       3.265036494270e-05       5.583942948827e+01 
       3.302843835013e-05       5.646452992011e+01 
       3.341088964128e-05       5.709662429280e+01 
