# Matter power spectrum P(k) at redshift z=0
# for k=1.0518e-05 to 30.0961 h/Mpc,
# number of wavenumbers equal to 1160
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.051804256246e-05       4.543303769643e+01 
       1.063983575521e-05       4.594173446180e+01 
       1.076303924667e-05       4.645611835527e+01 
       1.088766936733e-05       4.697624753016e+01 
       1.101374263677e-05       4.750224828916e+01 
       1.114127576586e-05       4.803408427136e+01 
       1.127028565899e-05       4.857192101676e+01 
       1.140078941627e-05       4.911577029214e+01 
       1.153280433584e-05       4.966568697209e+01 
       1.166634791614e-05       5.022180725572e+01 
       1.180143785821e-05       5.078409508179e+01 
       1.193809206809e-05       5.135272319942e+01 
       1.207632865915e-05       5.192772902094e+01 
       1.221616595448e-05       5.250914535717e+01 
       1.235762248938e-05       5.309708119804e+01 
       1.250071701376e-05       5.369160819999e+01 
       1.264546849464e-05       5.429279340123e+01 
       1.279189611867e-05       5.490073093690e+01 
       1.294001929467e-05       5.551544062796e+01 
       1.308985765621e-05       5.613707847552e+01 
       1.324143106421e-05       5.676564960193e+01 
       1.339475960956e-05       5.740122551608e+01 
       1.354986361578e-05       5.804401058995e+01 
       1.370676364174e-05       5.869391320233e+01 
       1.386548048438e-05       5.935115906535e+01 
       1.402603518144e-05       6.001573571777e+01 
       1.418844901428e-05       6.068775499073e+01 
       1.435274351066e-05       6.136731343380e+01 
       1.451894044764e-05       6.205445335547e+01 
       1.468706185446e-05       6.274933071627e+01 
       1.485713001541e-05       6.345197896610e+01 
       1.502916747286e-05       6.416250056279e+01 
       1.520319703018e-05       6.488097801536e+01 
       1.537924175479e-05       6.560749155661e+01 
       1.555732498124e-05       6.634214576934e+01 
       1.573747031427e-05       6.708505523673e+01 
       1.591970163194e-05       6.783627669327e+01 
       1.610404308882e-05       6.859590663552e+01 
       1.629051911917e-05       6.936405356994e+01 
       1.647915444018e-05       7.014082462596e+01 
       1.666997405526e-05       7.092628744649e+01 
       1.686300325734e-05       7.172053440685e+01 
       1.705826763225e-05       7.252370047189e+01 
       1.725579306205e-05       7.333586159691e+01 
       1.745560572853e-05       7.415712190446e+01 
       1.765773211664e-05       7.498758514264e+01 
       1.786219901802e-05       7.582734693386e+01 
       1.806903353453e-05       7.667652725825e+01 
       1.827826308186e-05       7.753522901630e+01 
       1.848991539317e-05       7.840354489938e+01 
       1.870401852273e-05       7.928159584356e+01 
       1.892060084969e-05       8.016949165928e+01 
       1.913969108180e-05       8.106734115847e+01 
       1.936131825923e-05       8.197524948739e+01 
       1.958551175843e-05       8.289331821868e+01 
       1.981230129599e-05       8.382170051018e+01 
       2.004171693263e-05       8.476047515396e+01 
       2.027378907714e-05       8.570976874694e+01 
       2.050854849044e-05       8.666971629363e+01 
       2.074602628962e-05       8.764042432735e+01 
       2.098625395211e-05       8.862200615562e+01 
       2.122926331984e-05       8.961459245680e+01 
       2.147508660342e-05       9.061830820926e+01 
       2.172375638647e-05       9.163328897067e+01 
       2.197530562990e-05       9.265964146387e+01 
       2.222976767629e-05       9.369749358616e+01 
       2.248717625431e-05       9.474698813001e+01 
       2.274756548318e-05       9.580824048855e+01 
       2.301096987722e-05       9.688140259258e+01 
       2.327742435038e-05       9.796659279124e+01 
       2.354696422094e-05       9.906397008996e+01 
       2.381962521609e-05       1.001736374258e+02 
       2.409544347677e-05       1.012957555590e+02 
       2.437445556238e-05       1.024304482796e+02 
       2.465669845568e-05       1.035778814136e+02 
       2.494220956765e-05       1.047381748429e+02 
       2.523102674247e-05       1.059114884774e+02 
       2.552318826257e-05       1.070979541088e+02 
       2.581873285362e-05       1.082977398898e+02 
       2.611769968975e-05       1.095109649603e+02 
       2.642012839868e-05       1.107378369495e+02 
       2.672605906701e-05       1.119784509911e+02 
       2.703553224553e-05       1.132329811441e+02 
       2.734858895456e-05       1.145015744018e+02 
       2.766527068943e-05       1.157844438720e+02 
       2.798561942596e-05       1.170817080449e+02 
       2.830967762604e-05       1.183934886243e+02 
       2.863748824323e-05       1.197199873514e+02 
       2.896909472846e-05       1.210614228371e+02 
       2.930454103582e-05       1.224178875750e+02 
       2.964387162835e-05       1.237896106510e+02 
       2.998713148395e-05       1.251767004019e+02 
       3.033436610136e-05       1.265793188316e+02 
       3.068562150613e-05       1.279977428500e+02 
       3.104094425680e-05       1.294320763624e+02 
       3.140038145100e-05       1.308825147965e+02 
       3.176398073176e-05       1.323492545788e+02 
       3.213179029375e-05       1.338324286985e+02 
       3.250385888975e-05       1.353322714758e+02 
       3.288023583703e-05       1.368489888678e+02 
       3.326097102396e-05       1.383827253720e+02 
       3.364611491658e-05       1.399336756556e+02 
       3.403571856528e-05       1.415020612565e+02 
       3.442983361160e-05       1.430880609759e+02 
       3.482851229509e-05       1.446919026914e+02 
       3.523180746015e-05       1.463137497852e+02 
       3.563977256313e-05       1.479538084401e+02 
       3.605246167935e-05       1.496123041395e+02 
       3.646992951033e-05       1.512894489842e+02 
       3.689223139095e-05       1.529854423946e+02 
       3.731942329689e-05       1.547005199826e+02 
       3.775156185196e-05       1.564348725949e+02 
       3.818870433567e-05       1.581887115173e+02 
       3.863090869077e-05       1.599622852380e+02 
       3.907823353097e-05       1.617557908172e+02 
       3.953073814870e-05       1.635694854219e+02 
