# Matter power spectrum P(k) at redshift z=0
# for k=1.04179e-05 to 30.1547 h/Mpc,
# number of wavenumbers equal to 1161
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.041787430234e-05       4.718727268181e+01 
       1.053850760131e-05       4.771557031507e+01 
       1.066053776805e-05       4.824983897338e+01 
       1.078398097752e-05       4.878998674776e+01 
       1.090885359199e-05       4.933623103413e+01 
       1.103517216319e-05       4.988859534958e+01 
       1.116295343450e-05       5.044714640856e+01 
       1.129221434320e-05       5.101193792981e+01 
       1.142297202268e-05       5.158307665319e+01 
       1.155524380473e-05       5.216058658642e+01 
       1.168904722183e-05       5.274456572139e+01 
       1.182440000947e-05       5.333511561010e+01 
       1.196132010854e-05       5.393224534121e+01 
       1.209982566762e-05       5.453604844124e+01 
       1.223993504549e-05       5.514661472861e+01 
       1.238166681349e-05       5.576408250383e+01 
       1.252503975802e-05       5.638842420262e+01 
       1.267007288300e-05       5.701973388850e+01 
       1.281678541242e-05       5.765815628522e+01 
       1.296519679286e-05       5.830370236225e+01 
       1.311532669610e-05       5.895648016567e+01 
       1.326719502168e-05       5.961655240923e+01 
       1.342082189959e-05       6.028404712098e+01 
       1.357622769291e-05       6.095900865405e+01 
       1.373343300050e-05       6.164152586710e+01 
       1.389245865976e-05       6.233167656129e+01 
       1.405332574937e-05       6.302956028273e+01 
       1.421605559208e-05       6.373524409323e+01 
       1.438066975757e-05       6.444886137378e+01 
       1.454719006525e-05       6.517043084227e+01 
       1.471563858722e-05       6.590011349775e+01 
       1.488603765115e-05       6.663797240798e+01 
       1.505840984324e-05       6.738408012579e+01 
       1.523277801125e-05       6.813855492168e+01 
       1.540916526748e-05       6.890147854169e+01 
       1.558759499188e-05       6.967294185885e+01 
       1.576809083511e-05       7.045306144864e+01 
       1.595067672170e-05       7.124186092484e+01 
       1.613537685321e-05       7.203953302828e+01 
       1.632221571145e-05       7.284611539020e+01 
       1.651121806170e-05       7.366178527430e+01 
       1.670240895602e-05       7.448657394461e+01 
       1.689581373656e-05       7.532053679915e+01 
       1.709145803890e-05       7.616392178880e+01 
       1.728936779550e-05       7.701669006663e+01 
       1.748956923907e-05       7.787905521006e+01 
       1.769208890610e-05       7.875105729527e+01 
       1.789695364035e-05       7.963276547924e+01 
       1.810419059642e-05       8.052446433552e+01 
       1.831382724334e-05       8.142611241236e+01 
       1.852589136823e-05       8.233783558299e+01 
       1.874041107995e-05       8.325976862790e+01 
       1.895741481287e-05       8.419205253235e+01 
       1.917693133058e-05       8.513476438160e+01 
       1.939898972977e-05       8.608804098244e+01 
       1.962361944403e-05       8.705201591097e+01 
       1.985085024779e-05       8.802674129333e+01 
       2.008071226026e-05       8.901242816771e+01 
       2.031323594938e-05       9.000913333008e+01 
       2.054845213593e-05       9.101704612685e+01 
       2.078639199755e-05       9.203626230678e+01 
       2.102708707291e-05       9.306679492447e+01 
       2.127056926589e-05       9.410890944615e+01 
       2.151687084979e-05       9.516270891977e+01 
       2.176602447161e-05       9.622837133428e+01 
       2.201806315640e-05       9.730594029527e+01 
       2.227302031161e-05       9.839558329866e+01 
       2.253092973154e-05       9.949739257631e+01 
       2.279182560180e-05       1.006118398600e+02 
       2.305574250385e-05       1.017382146672e+02 
       2.332271541960e-05       1.028775913150e+02 
       2.359277973602e-05       1.040295886665e+02 
       2.386597124984e-05       1.051945475969e+02 
       2.414232617230e-05       1.063725640428e+02 
       2.442188113394e-05       1.075637586562e+02 
       2.470467318947e-05       1.087683392546e+02 
       2.499073982267e-05       1.099863629885e+02 
       2.528011895137e-05       1.112180838783e+02 
       2.557284893245e-05       1.124635997154e+02 
       2.586896856696e-05       1.137231241528e+02 
       2.616851710523e-05       1.149966335737e+02 
       2.647153425210e-05       1.162846820873e+02 
       2.677806017216e-05       1.175868186467e+02 
       2.708813549509e-05       1.189038219510e+02 
       2.740180132104e-05       1.202354849642e+02 
       2.771909922608e-05       1.215819410011e+02 
       2.804007126769e-05       1.229435894261e+02 
       2.836475999038e-05       1.243204482029e+02 
       2.869320843128e-05       1.257128086595e+02 
       2.902546012588e-05       1.271207764554e+02 
       2.936155911378e-05       1.285445961616e+02 
       2.970154994454e-05       1.299842933190e+02 
       3.004547768357e-05       1.314401431735e+02 
       3.039338791813e-05       1.329123148519e+02 
       3.074532676333e-05       1.344009904928e+02 
       3.110134086829e-05       1.359063561063e+02 
       3.146147742230e-05       1.374285988913e+02 
       3.182578416106e-05       1.389679095756e+02 
       3.219430937303e-05       1.405246420663e+02 
       3.256710190585e-05       1.420985299831e+02 
       3.294421117274e-05       1.436901864400e+02 
       3.332568715915e-05       1.452996959465e+02 
       3.371158042929e-05       1.469272938161e+02 
       3.410194213290e-05       1.485731369567e+02 
       3.449682401200e-05       1.502375782761e+02 
       3.489627840776e-05       1.519203471319e+02 
       3.530035826742e-05       1.536221778695e+02 
       3.570911715134e-05       1.553432246943e+02 
       3.612260924005e-05       1.570834081565e+02 
       3.654088934149e-05       1.588430038776e+02 
       3.696401289824e-05       1.606226503775e+02 
       3.739203599486e-05       1.624219187138e+02 
       3.782501536534e-05       1.642415086668e+02 
       3.826300840065e-05       1.660815967972e+02 
       3.870607315627e-05       1.679422502518e+02 
       3.915426835996e-05       1.698238024075e+02 
       3.960765341952e-05       1.717266998441e+02 
       4.006628843063e-05       1.736506890914e+02 
       4.053023418488e-05       1.755961049895e+02 
       4.099955217776e-05       1.775637794996e+02 
       4.147430461688e-05       1.795533132977e+02 
       4.195455443015e-05       1.815651539950e+02 
       4.244036527417e-05       1.835994867317e+02 
       4.293180154264e-05       1.856567063302e+02 
       4.342892837490e-05       1.877370748685e+02 
       4.393181166457e-05       1.898410189206e+02 
       4.444051806829e-05       1.919683431464e+02 
       4.495511501455e-05       1.941193833784e+02 
       4.547567071261e-05       1.962949983371e+02 
       4.600225416157e-05       1.984948413047e+02 
       4.653493515948e-05       2.007191969603e+02 
       4.707378431265e-05       2.029688239085e+02 
       4.761887304494e-05       2.052435059534e+02 
       4.817027360727e-05       2.075437582717e+02 
       4.872805908719e-05       2.098701237236e+02 
       4.929230341856e-05       2.122224561609e+02 
       4.986308139136e-05       2.146009397213e+02 
       5.044046866159e-05       2.170064671614e+02 
       5.102454176131e-05       2.194388719828e+02 
       5.161537810877e-05       2.218986827346e+02 
       5.221305601868e-05       2.243862005255e+02 
       5.281765471262e-05       2.269016708298e+02 
       5.342925432948e-05       2.294453207376e+02 
       5.404793593613e-05       2.320177825698e+02 
       5.467378153814e-05       2.346187800698e+02 
       5.530687409068e-05       2.372492302542e+02 
       5.594729750947e-05       2.399095128388e+02 
       5.659513668195e-05       2.425995242602e+02 
       5.725047747849e-05       2.453197230957e+02 
       5.791340676381e-05       2.480702630285e+02 
       5.858401240847e-05       2.508522888691e+02 
       5.926238330051e-05       2.536653333440e+02 
       5.994860935727e-05       2.565097676246e+02 
       6.064278153727e-05       2.593866726950e+02 
       6.134499185227e-05       2.622955556166e+02 
       6.205533337950e-05       2.652373788235e+02 
       6.277390027395e-05       2.682123043455e+02 
       6.350078778089e-05       2.712207339144e+02 
       6.423609224846e-05       2.742630219535e+02 
       6.497991114049e-05       2.773398768138e+02 
       6.573234304935e-05       2.804507184363e+02 
       6.649348770909e-05       2.835970835366e+02 
       6.726344600860e-05       2.867786937362e+02 
       6.804232000502e-05       2.899963496889e+02 
       6.883021293725e-05       2.932500178699e+02 
       6.962722923966e-05       2.965406442711e+02 
       7.043347455588e-05       2.998678888935e+02 
       7.124905575287e-05       3.032332698211e+02 
       7.207408093502e-05       3.066360275793e+02 
       7.290865945853e-05       3.100772524822e+02 
       7.375290194588e-05       3.135578325831e+02 
       7.460692030050e-05       3.170771673856e+02 
       7.547082772159e-05       3.206357079752e+02 
       7.634473871915e-05       3.242351919759e+02 
       7.722876912913e-05       3.278753310867e+02 
       7.812303612881e-05       3.315559116518e+02 
       7.902765825231e-05       3.352784562493e+02 
       7.994275540631e-05       3.390433918315e+02 
       8.086844888595e-05       3.428502919857e+02 
       8.180486139089e-05       3.467003122547e+02 
       8.275211704160e-05       3.505938762336e+02 
       8.371034139580e-05       3.545308725452e+02 
       8.467966146507e-05       3.585128361917e+02 
       8.566020573175e-05       3.625400990494e+02 
       8.665210416591e-05       3.666125790428e+02 
       8.765548824262e-05       3.707310725233e+02 
       8.867049095936e-05       3.748957597714e+02 
       8.969724685363e-05       3.791083886162e+02 
       9.073589202081e-05       3.833676874999e+02 
       9.178656413219e-05       3.876761533213e+02 
       9.284940245323e-05       3.920327703766e+02 
       9.392454786200e-05       3.964383937470e+02 
       9.501214286785e-05       4.008942992466e+02 
       9.611233163032e-05       4.054006377156e+02 
       9.722525997825e-05       4.099579846541e+02 
       9.835107542907e-05       4.145673920674e+02 
       9.948992720842e-05       4.192281558589e+02 
       1.006419662698e-04       4.239421761677e+02 
       1.018073453149e-04       4.287096212670e+02 
       1.029862188133e-04       4.335314067231e+02 
       1.041787430234e-04       4.384072085167e+02 
       1.053850760131e-04       4.433386344627e+02 
       1.066053776805e-04       4.483263630073e+02 
       1.078398097752e-04       4.533704148307e+02 
       1.090885359199e-04       4.584715333242e+02 
       1.103517216319e-04       4.636306057534e+02 
       1.116295343450e-04       4.688483525320e+02 
       1.129221434320e-04       4.741252764637e+02 
       1.142297202268e-04       4.794620132065e+02 
       1.155524380473e-04       4.848594231487e+02 
       1.168904722183e-04       4.903183122437e+02 
       1.182440000948e-04       4.958391193475e+02 
       1.196132010854e-04       5.014226206011e+02 
       1.209982566762e-04       5.070696936467e+02 
       1.223993504549e-04       5.127810362830e+02 
       1.238166681349e-04       5.185571906643e+02 
       1.252503975802e-04       5.243992091656e+02 
       1.267007288300e-04       5.303077196946e+02 
       1.281678541242e-04       5.362833448044e+02 
       1.296519679286e-04       5.423269861684e+02 
       1.311532669610e-04       5.484397089487e+02 
       1.326719502168e-04       5.546219626643e+02 
       1.342082189959e-04       5.608744963718e+02 
       1.357622769291e-04       5.671983601183e+02 
       1.373343300050e-04       5.735943930172e+02 
       1.389245865976e-04       5.800633269032e+02 
       1.405332574937e-04       5.866058008949e+02 
       1.421605559208e-04       5.932231299375e+02 
       1.438066975757e-04       5.999158673363e+02 
       1.454719006525e-04       6.066849159182e+02 
       1.471563858722e-04       6.135312396865e+02 
       1.488603765115e-04       6.204558636028e+02 
       1.505840984324e-04       6.274593773607e+02 
       1.523277801125e-04       6.345427808159e+02 
       1.540916526748e-04       6.417072213107e+02 
       1.558759499188e-04       6.489534705891e+02 
       1.576809083511e-04       6.562825692037e+02 
       1.595067672170e-04       6.636951361233e+02 
       1.613537685321e-04       6.711925389918e+02 
       1.632221571145e-04       6.787757679033e+02 
       1.651121806170e-04       6.864454448937e+02 
       1.670240895602e-04       6.942028761740e+02 
       1.689581373656e-04       7.020493981177e+02 
       1.709145803890e-04       7.099851402783e+02 
       1.728936779550e-04       7.180118772708e+02 
       1.748956923907e-04       7.261300617132e+02 
       1.769208890610e-04       7.343412540959e+02 
       1.789695364035e-04       7.426466372928e+02 
       1.810419059642e-04       7.510468616882e+02 
       1.831382724334e-04       7.595429076422e+02 
       1.852589136823e-04       7.681363256564e+02 
       1.874041107995e-04       7.768279914755e+02 
       1.895741481287e-04       7.856191931278e+02 
       1.917693133058e-04       7.945108205810e+02 
       1.939898972977e-04       8.035043870873e+02 
       1.962361944403e-04       8.126006893123e+02 
       1.985085024780e-04       8.218005863670e+02 
       2.008071226026e-04       8.311059085045e+02 
       2.031323594938e-04       8.405178227865e+02 
       2.054845213593e-04       8.500371457425e+02 
       2.078639199755e-04       8.596654216930e+02 
       2.102708707291e-04       8.694035519506e+02 
       2.127056926589e-04       8.792530976084e+02 
       2.151687084979e-04       8.892152779672e+02 
       2.176602447161e-04       8.992906499329e+02 
       2.201806315640e-04       9.094812212966e+02 
       2.227302031161e-04       9.197880978870e+02 
       2.253092973154e-04       9.302126524050e+02 
       2.279182560180e-04       9.407560921801e+02 
       2.305574250385e-04       9.514196751771e+02 
       2.332271541961e-04       9.622046221249e+02 
       2.359277973602e-04       9.731125215980e+02 
       2.386597124984e-04       9.841444748095e+02 
       2.414232617230e-04       9.953020435150e+02 
       2.442188113394e-04       1.006586440293e+03 
       2.470467318947e-04       1.017998953376e+03 
       2.499073982267e-04       1.029541517985e+03 
       2.528011895137e-04       1.041214389333e+03 
       2.557284893245e-04       1.053020190427e+03 
       2.586896856696e-04       1.064959510915e+03 
       2.616851710523e-04       1.077033999808e+03 
       2.647153425210e-04       1.089245166821e+03 
       2.677806017216e-04       1.101594024698e+03 
       2.708813549509e-04       1.114082934020e+03 
       2.740180132104e-04       1.126712218149e+03 
       2.771909922608e-04       1.139484096390e+03 
       2.804007126769e-04       1.152400070495e+03 
       2.836475999038e-04       1.165460725596e+03 
       2.869320843128e-04       1.178668494173e+03 
       2.902546012588e-04       1.192024707186e+03 
       2.936155911378e-04       1.205530287775e+03 
       2.970154994454e-04       1.219187137184e+03 
       3.004547768357e-04       1.232996437055e+03 
       3.039338791813e-04       1.246960306552e+03 
       3.074532676333e-04       1.261079691638e+03 
       3.110134086829e-04       1.275356643923e+03 
       3.146147742230e-04       1.289791757823e+03 
       3.182578416106e-04       1.304387706595e+03 
       3.219430937303e-04       1.319144983445e+03 
       3.256710190585e-04       1.334065498346e+03 
       3.294421117274e-04       1.349151073548e+03 
       3.332568715915e-04       1.364402997493e+03 
       3.371158042929e-04       1.379823065969e+03 
       3.410194213290e-04       1.395412139949e+03 
       3.449682401200e-04       1.411172229079e+03 
       3.489627840776e-04       1.427105159133e+03 
       3.530035826742e-04       1.443212019414e+03 
       3.570911715134e-04       1.459494463860e+03 
       3.612260924005e-04       1.475954006724e+03 
       3.654088934149e-04       1.492592438383e+03 
       3.696401289824e-04       1.509411150487e+03 
       3.739203599486e-04       1.526411713628e+03 
       3.782501536534e-04       1.543595867670e+03 
       3.826300840065e-04       1.560964734945e+03 
