# Matter power spectrum P(k) at redshift z=0
# for k=1.04393e-05 to 30.2168 h/Mpc,
# number of wavenumbers equal to 1161
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.043933722171e-05       4.638902268913e+01 
       1.056021904957e-05       4.690835368676e+01 
       1.068250062303e-05       4.743349845325e+01 
       1.080619815038e-05       4.796452244834e+01 
       1.093132802758e-05       4.850149123755e+01 
       1.105790684048e-05       4.904448831374e+01 
       1.118595136695e-05       4.959354727934e+01 
       1.131547857915e-05       5.014875296236e+01 
       1.144650564579e-05       5.071017415830e+01 
       1.157904993435e-05       5.127788040584e+01 
       1.171312901344e-05       5.185194209328e+01 
       1.184876065509e-05       5.243243024855e+01 
       1.198596283713e-05       5.301938934372e+01 
       1.212475374557e-05       5.361294580822e+01 
       1.226515177698e-05       5.421315808360e+01 
       1.240717554097e-05       5.482007949658e+01 
       1.255084386264e-05       5.543379537800e+01 
       1.269617578507e-05       5.605440734928e+01 
       1.284319057185e-05       5.668193848670e+01 
       1.299190770963e-05       5.731646696026e+01 
       1.314234691070e-05       5.795813691711e+01 
       1.329452811562e-05       5.860700781035e+01 
       1.344847149584e-05       5.926312366612e+01 
       1.360419745639e-05       5.992654127580e+01 
       1.376172663858e-05       6.059745641372e+01 
       1.392107992273e-05       6.127584949538e+01 
       1.408227843094e-05       6.196184529136e+01 
       1.424534352991e-05       6.265547920305e+01 
       1.441029683373e-05       6.335692891002e+01 
       1.457716020679e-05       6.406622394737e+01 
       1.474595576664e-05       6.478344947479e+01 
       1.491670588696e-05       6.550870276552e+01 
       1.508943320049e-05       6.624207640485e+01 
       1.526416060204e-05       6.698366666658e+01 
       1.544091125155e-05       6.773355007448e+01 
       1.561970857712e-05       6.849183414141e+01 
       1.580057627814e-05       6.925857197913e+01 
       1.598353832843e-05       7.003394039746e+01 
       1.616861897942e-05       7.081797807025e+01 
       1.635584276333e-05       7.161079706104e+01 
       1.654523449649e-05       7.241247139491e+01 
       1.673681928257e-05       7.322313391020e+01 
       1.693062251590e-05       7.404286676597e+01 
       1.712666988492e-05       7.487175148339e+01 
       1.732498737548e-05       7.570994148043e+01 
       1.752560127434e-05       7.655751699252e+01 
       1.772853817268e-05       7.741456097884e+01 
       1.793382496954e-05       7.828121474778e+01 
       1.814148887548e-05       7.915760521816e+01 
       1.835155741612e-05       8.004378833054e+01 
       1.856405843582e-05       8.093987669557e+01 
       1.877902010136e-05       8.184599532524e+01 
       1.899647090566e-05       8.276225774163e+01 
       1.921643967162e-05       8.368877934723e+01 
       1.943895555583e-05       8.462562019778e+01 
       1.966404805255e-05       8.557304945521e+01 
       1.989174699754e-05       8.653103740507e+01 
       2.012208257205e-05       8.749969259027e+01 
       2.035508530680e-05       8.847918254707e+01 
       2.059078608607e-05       8.946981175171e+01 
       2.082921615173e-05       9.047130753961e+01 
       2.107040710743e-05       9.148423780774e+01 
       2.131439092277e-05       9.250839555558e+01 
       2.156119993753e-05       9.354397462791e+01 
       2.181086686600e-05       9.459112151972e+01 
       2.206342480124e-05       9.565012589365e+01 
       2.231890721955e-05       9.672097529860e+01 
       2.257734798482e-05       9.780369736089e+01 
       2.283878135312e-05       9.889852354399e+01 
       2.310324197716e-05       1.000057525979e+02 
       2.337076491088e-05       1.011252391265e+02 
       2.364138561419e-05       1.022573291639e+02 
       2.391513995755e-05       1.034021413228e+02 
       2.419206422681e-05       1.045597735468e+02 
       2.447219512797e-05       1.057302439629e+02 
       2.475556979210e-05       1.069139050740e+02 
       2.504222578018e-05       1.081107504827e+02 
       2.533220108817e-05       1.093210739965e+02 
       2.562553415197e-05       1.105448293592e+02 
       2.592226385257e-05       1.117823711902e+02 
       2.622242952117e-05       1.130337168862e+02 
       2.652607094439e-05       1.142991217701e+02 
       2.683322836958e-05       1.155786711042e+02 
       2.714394251014e-05       1.168725173054e+02 
       2.745825455087e-05       1.181808744682e+02 
       2.777620615349e-05       1.195039175437e+02 
       2.809783946216e-05       1.208416736121e+02 
       2.842319710902e-05       1.221945339050e+02 
       2.875232221986e-05       1.235624610739e+02 
       2.908525841987e-05       1.249457012779e+02 
       2.942204983938e-05       1.263444243014e+02 
       2.976274111973e-05       1.277588041053e+02 
       3.010737741917e-05       1.291889735181e+02 
       3.045600441888e-05       1.306351529933e+02 
       3.080866832899e-05       1.320976419560e+02 
       3.116541589472e-05       1.335763380721e+02 
       3.152629440256e-05       1.350716669168e+02 
       3.189135168658e-05       1.365837334934e+02 
       3.226063613472e-05       1.381127250559e+02 
       3.263419669524e-05       1.396588307559e+02 
       3.301208288318e-05       1.412222421538e+02 
       3.339434478695e-05       1.428031565147e+02 
       3.378103307495e-05       1.444017607995e+02 
       3.417219900229e-05       1.460182597407e+02 
       3.456789441760e-05       1.476528519696e+02 
       3.496817176987e-05       1.493057399144e+02 
       3.537308411543e-05       1.509771282649e+02 
       3.578268512497e-05       1.526672233943e+02 
       3.619702909068e-05       1.543762346151e+02 
       3.661617093338e-05       1.561043781171e+02 
       3.704016620987e-05       1.578518965053e+02 
       3.746907112028e-05       1.596189915639e+02 
       3.790294251548e-05       1.614058078462e+02 
       3.834183790465e-05       1.632126242900e+02 
       3.878581546291e-05       1.650396611409e+02 
       3.923493403899e-05       1.668871556013e+02 
       3.968925316309e-05       1.687553250692e+02 
       4.014883305470e-05       1.706443926153e+02 
       4.061373463064e-05       1.725546257592e+02 
       4.108401951312e-05       1.744862014489e+02 
       4.155975003789e-05       1.764394269301e+02 
       4.204098926250e-05       1.784144991385e+02 
       4.252780097471e-05       1.804116850775e+02 
       4.302024970087e-05       1.824312098414e+02 
       4.351840071453e-05       1.844733604980e+02 
       4.402232004507e-05       1.865383332384e+02 
       4.453207448645e-05       1.886264369248e+02 
       4.504773160606e-05       1.907379047402e+02 
